paper_id,reference_id,year
100300600,15804200,1995
225337742,19439376,1996
318575074,15804200,1996
130819417,62463805,1996
448740430,15804200,1996
254432509,62463805,1996
27840725,15804200,1996
151415834,15804200,1996
451509976,15804200,1996
130819417,15804200,1996
271512818,15804200,1996
212498751,15804200,1996
438835588,15804200,1996
26281840,15804200,1996
317573539,15804200,1996
178058529,15804200,1996
252849574,15804200,1996
44970399,15804200,1996
180765022,15804200,1996
289053023,15804200,1996
25105909,318378906,1996
176663331,15804200,1996
433001614,62463805,1996
354712249,15804200,1996
263163411,15804200,1996
318378906,15804200,1996
311653235,15804200,1996
983854,15804200,1996
270296631,15804200,1996
130819417,433001614,1996
119552317,15804200,1996
490042016,15804200,1996
210212037,15804200,1996
225337742,15804200,1996
402455867,15804200,1996
254432509,15804200,1996
25105909,15804200,1996
154802573,15804200,1996
433001614,15804200,1996
62463805,15804200,1996
19439376,15804200,1996
474935933,15804200,1996
482933425,19439376,1997
253462003,474935933,1997
390766,258616795,1997
371604234,19439376,1997
351713321,19439376,1997
62008193,433001614,1997
414771505,19439376,1997
134185246,15804200,1997
258616795,19439376,1997
363067699,19439376,1997
351713321,15804200,1997
258616795,15804200,1997
421726098,258616795,1997
343496924,15804200,1997
374589383,15804200,1997
119502869,15804200,1997
15675040,15804200,1997
325285210,318378906,1997
253462003,983854,1997
234552592,15804200,1997
414771505,983854,1997
239763365,15804200,1997
119502869,983854,1997
482933425,258616795,1997
243143847,119502869,1997
351713321,983854,1997
192414203,15804200,1997
60388091,15804200,1997
164715988,15804200,1997
153626198,983854,1997
182843774,15804200,1997
192414203,983854,1997
253462003,15804200,1997
62008193,62463805,1997
62008193,258616795,1997
218689502,289053023,1997
345477320,15804200,1997
1215902,15804200,1997
482933425,15804200,1997
116464792,15804200,1997
325285210,19439376,1997
374589383,474935933,1997
482933425,318378906,1997
414771505,402801437,1997
231083109,318575074,1997
234552592,402801437,1997
367874745,258616795,1997
421726098,15804200,1997
268559027,15804200,1997
106071144,258616795,1997
317368978,15804200,1997
81024264,15804200,1997
153626198,15804200,1997
243143847,15804200,1997
62008193,15804200,1997
983854,239763365,1997
325285210,402455867,1997
343496924,402455867,1997
371604234,15804200,1997
482933425,402455867,1997
288211489,15804200,1997
363067699,258616795,1997
129915841,15804200,1997
16503035,15804200,1997
343496924,180765022,1997
62008193,180765022,1997
402801437,258616795,1997
325285210,15804200,1997
490042016,116464792,1997
414771505,258616795,1997
106071144,15804200,1997
11099417,15804200,1997
402801437,15804200,1997
384268138,15804200,1997
231083109,15804200,1997
423214596,15804200,1997
367874745,15804200,1997
140951443,15804200,1997
414771505,15804200,1997
339233587,15804200,1997
184138648,15804200,1997
243143847,212498751,1997
468757080,15804200,1997
121115123,15804200,1997
96069737,15804200,1997
390766,15804200,1997
60521385,15804200,1997
414224803,15804200,1997
361478992,15804200,1997
197223853,15804200,1997
160878338,15804200,1997
325285210,258616795,1997
218689502,15804200,1997
192414203,212498751,1997
60388091,343496924,1997
363067699,15804200,1997
390753470,15804200,1997
182189144,119691797,1998
221042240,15804200,1998
121929681,482933425,1998
491670222,15804200,1998
399867699,15804200,1998
426261977,15804200,1998
289030024,15804200,1998
119691797,230628640,1998
266675812,119502869,1998
317447169,119691797,1998
338686469,15804200,1998
311909868,30606154,1998
289727054,15804200,1998
362462507,288211489,1998
368933222,983854,1998
95163461,192414203,1998
357949362,15804200,1998
338686469,983854,1998
107200547,15804200,1998
214468865,15804200,1998
317447169,230628640,1998
125369296,15804200,1998
232178995,15804200,1998
493683492,15804200,1998
368933222,15804200,1998
308496034,30606154,1998
194294607,15804200,1998
326289014,357949362,1998
270663359,116464792,1998
228013711,474935933,1998
182189144,15804200,1998
270663359,474935933,1998
289030024,258616795,1998
192713588,15804200,1998
236284190,232178995,1998
311909868,270663359,1998
269759140,15804200,1998
399867699,130819417,1998
493683492,258616795,1998
318096785,15804200,1998
125369296,258616795,1998
13092941,15804200,1998
270663359,490042016,1998
311909868,116464792,1998
194294607,318378906,1998
323094376,258616795,1998
357949362,318575074,1998
293904887,15804200,1998
200661106,15804200,1998
119691797,15804200,1998
182942085,15804200,1998
252291353,15804200,1998
357949362,180765022,1998
384349385,231083109,1998
30606154,15804200,1998
84588911,180765022,1998
225425069,15804200,1998
311909868,490042016,1998
269759140,317368978,1998
384349385,318575074,1998
292014372,15804200,1998
353629069,15804200,1998
182942085,258616795,1998
293097780,15804200,1998
330436453,15804200,1998
95163461,60388091,1998
317057527,343496924,1998
121929681,60388091,1998
86051256,19439376,1998
399867699,433001614,1998
326289014,338686469,1998
84588911,19439376,1998
95163461,19439376,1998
456065495,15804200,1998
330436453,19439376,1998
13092941,258616795,1998
323094376,15804200,1998
182942085,19439376,1998
13092941,19439376,1998
84588911,258616795,1998
230628640,15804200,1998
167161795,15804200,1998
269759140,258616795,1998
242814691,15804200,1998
95163461,343496924,1998
252291353,19439376,1998
121929681,343496924,1998
330436453,258616795,1998
97018611,15804200,1998
362462507,384268138,1998
95782254,15804200,1998
25195267,239763365,1998
370471912,15804200,1998
270663359,384268138,1998
86051256,15804200,1998
75125170,15804200,1998
338686469,214468865,1998
121929681,258616795,1998
341348606,258616795,1998
132164334,15804200,1998
84588911,15804200,1998
362462507,15804200,1998
25195267,15804200,1998
266675812,15804200,1998
95163461,258616795,1998
317057527,15804200,1998
54063455,15804200,1998
317447169,258616795,1998
84588911,225337742,1998
13092941,225337742,1998
308496034,15804200,1998
194294607,25105909,1998
454792681,15804200,1998
154077390,15804200,1998
399867699,62463805,1998
97022785,15804200,1998
121929681,15804200,1998
270663359,15804200,1998
181407933,15804200,1998
344773328,15804200,1998
381333828,15804200,1998
225780941,15804200,1998
236284190,15804200,1998
56277000,15804200,1998
228013711,15804200,1998
95163461,15804200,1998
370471912,258616795,1998
357949362,384349385,1998
326289014,15804200,1998
97018611,258616795,1998
144857181,15804200,1998
317447169,15804200,1998
71173267,15804200,1998
465863760,15804200,1998
86051256,258616795,1998
95163461,167161795,1998
167423772,15804200,1998
117294347,15804200,1998
107865515,15804200,1998
311909868,288211489,1998
121929681,402801437,1998
48640162,15804200,1998
338686469,258616795,1998
214468865,258616795,1998
384349385,15804200,1998
170092309,15804200,1998
499848224,15804200,1998
95163461,270296631,1998
311909868,15804200,1998
289030024,19439376,1998
341348606,15804200,1998
85098295,180765022,1999
88625088,258616795,1999
206139691,15804200,1999
491478278,13092941,1999
350139970,180765022,1999
222623114,15804200,1999
473479098,258616795,1999
401016518,15804200,1999
313796521,258616795,1999
377685113,15804200,1999
277412633,15804200,1999
333473027,15804200,1999
54836443,15804200,1999
262293086,30606154,1999
491478278,351713321,1999
96554853,15804200,1999
491478278,30606154,1999
86949658,258616795,1999
416270007,30606154,1999
127673671,330436453,1999
