id,T,tree_entropy
19439376,98.57355065422148,0.17986202168635626
225337742,98.57355065422148,0.039349250321478915
15804200,98.57355065422148,0.0
318575074,98.57355065422148,0.03639747123166178
62463805,98.57355065422148,0.006478392470818522
130819417,98.57355065422148,0.0001510124576383323
448740430,98.57355065422148,0.0015350275766622028
254432509,0.0,0.00039036154013683113
27840725,0.0,0.0016860400343005353
151415834,0.0,0.0016860400343005353
451509976,98.57355065422148,0.0016860400343005353
271512818,98.57355065422148,0.0016860400343005353
212498751,98.57355065422148,0.050819009828148236
438835588,0.0,0.0016860400343005353
26281840,98.57355065422148,0.08969277714142643
317573539,0.0,0.0016860400343005353
178058529,98.57355065422148,0.0016860400343005353
252849574,0.0,0.0016860400343005353
44970399,98.57355065422148,0.0016860400343005353
180765022,98.57355065422148,0.033060891310541095
289053023,98.57355065422148,0.002893381903604073
318378906,98.57355065422148,0.004152045357071612
25105909,98.57355065422146,0.00012535166555633154
176663331,0.0,0.0016860400343005353
433001614,98.57355065422148,0.0002650098745804996
354712249,0.0,0.0016860400343005353
263163411,0.0,0.0016860400343005353
311653235,0.0,0.0016860400343005353
983854,98.5735506542215,0.0012859981821452086
270296631,98.57355065422148,0.0016860400343005353
119552317,0.0,0.0016860400343005353
490042016,98.57355065422148,0.001677701245505405
210212037,0.0,0.0016860400343005353
402455867,98.57355065422148,0.002893381903604073
154802573,0.0,0.0016860400343005353
474935933,98.57355065422148,0.008631018629698768
482933425,98.57355065422148,0.007218073204125427
253462003,0.0,0.001196745412492494
258616795,98.57355065422148,0.0220432712441475
390766,0.0,0.001380957315512676
371604234,0.0,0.0014199719548828485
351713321,98.57355065422148,0.004031919361778316
62008193,0.0,0.0003020249152766646
414771505,87.85747223337866,0.00520595627704248
134185246,0.0,0.0016860400343005353
363067699,98.57355065422148,0.00791374310825321
421726098,98.57355065422148,0.002283216466028354
343496924,98.57355065422148,0.00020916272221302976
374589383,98.57355065422148,0.00040958921938626195
119502869,98.57355065422148,0.014560781627659117
15675040,0.0,0.0016860400343005353
325285210,0.0,0.001380957315512676
234552592,0.0,0.0001510124576383323
239763365,98.57355065422148,0.12002718377379909
243143847,0.0,0.0007807230802736623
192414203,98.57355065422148,0.00520595627704248
60388091,98.57355065422148,0.0007866923556959094
164715988,0.0,0.0016860400343005353
153626198,0.0,0.001196745412492494
182843774,98.57355065422148,0.0016860400343005353
218689502,98.57355065422148,0.00023934908249849887
345477320,0.0,0.0016860400343005353
