paper_id,reference_id,year
26632145,223688399,2008
116826958,223688399,2008
239263407,223688399,2008
185400188,223688399,2008
360239631,223688399,2008
106385315,223688399,2009
456925904,115036778,2009
96175448,223688399,2009
291840368,223688399,2009
328334386,96175448,2009
344451360,454846316,2009
216867472,223688399,2009
298160155,328334386,2009
328334386,456925904,2009
253400225,328334386,2009
76108437,223688399,2009
328334386,115036778,2009
63827455,223688399,2009
456925904,328334386,2009
115036778,223688399,2009
428285982,223688399,2009
55542914,223688399,2009
344451360,223688399,2009
265028399,223688399,2009
298160155,223688399,2009
328334386,223688399,2009
454846316,223688399,2009
236916968,223688399,2009
115036778,328334386,2009
253400225,223688399,2009
96175448,328334386,2009
151025481,223688399,2009
298160155,96175448,2009
76108437,328334386,2009
456925904,223688399,2009
138357119,396457747,2010
226693722,223688399,2010
396527282,223688399,2010
311920440,223688399,2010
444333275,223688399,2010
186859393,223688399,2010
186584420,223688399,2010
66531061,223688399,2010
351644342,223688399,2010
253400225,317666629,2010
394414727,223688399,2010
317666629,115036778,2010
490426328,317666629,2010
278275053,223688399,2010
104846799,115036778,2010
443625855,291840368,2010
341920456,344451360,2010
366474233,223688399,2010
317666629,223688399,2010
12132642,223688399,2010
342508775,223688399,2010
81054531,223688399,2010
311920440,104846799,2010
443625855,104846799,2010
277657962,223688399,2010
186584420,253400225,2010
69813138,96175448,2010
390806429,223688399,2010
424484896,223688399,2010
341920456,96175448,2010
116920938,223688399,2010
490426328,96175448,2010
394539792,223688399,2010
317666629,96175448,2010
149658676,223688399,2010
104846799,223688399,2010
394414727,394539792,2010
349856964,96175448,2010
253400225,186584420,2010
396457747,223688399,2010
186584420,328334386,2010
104846799,96175448,2010
444333275,96175448,2010
116920938,428285982,2010
411937192,223688399,2010
72907544,394539792,2010
353996427,223688399,2010
69813138,223688399,2010
349856964,223688399,2010
226693722,291840368,2010
279736524,223688399,2010
258089328,317666629,2010
258089328,223688399,2010
444333275,317666629,2010
317666629,328334386,2010
353996427,328334386,2010
69813138,328334386,2010
317666629,456925904,2010
124525206,328334386,2010
443625855,317666629,2010
279736524,328334386,2010
72907544,456925904,2010
394414727,456925904,2010
443625855,223688399,2010
181343691,223688399,2010
42148958,223688399,2010
72907544,223688399,2010
105488333,223688399,2010
258089328,328334386,2010
104846799,328334386,2010
53385412,223688399,2010
444333275,328334386,2010
349856964,328334386,2010
341920456,223688399,2010
490426328,223688399,2010
279287191,223688399,2010
351644342,239263407,2010
481047443,223688399,2010
124525206,223688399,2010
53385412,216867472,2010
349856964,317666629,2010
311920440,328334386,2010
311920440,317666629,2010
354071787,223688399,2010
353996427,317666629,2010
56014695,223688399,2010
107175083,223688399,2010
138357119,223688399,2010
366474233,216867472,2010
7021074,328334386,2011
403605048,328334386,2011
41510905,223688399,2011
255416513,394414727,2011
110923555,223688399,2011
53254627,328334386,2011
395880773,186584420,2011
231484138,223688399,2011
466067419,328334386,2011
231365927,96175448,2011
231365927,317666629,2011
347776346,223688399,2011
419773965,223688399,2011
217502934,107175083,2011
403565735,104846799,2011
466067419,253400225,2011
403605048,253400225,2011
423491549,494868348,2011
120811500,328334386,2011
231365927,328334386,2011
7021074,494868348,2011
494868348,375448860,2011
121586679,223688399,2011
233908474,223688399,2011
423491549,328334386,2011
332809688,394539792,2011
50208858,328334386,2011
485994902,96175448,2011
120654031,223688399,2011
50208858,223688399,2011
320426270,394539792,2011
375448860,328334386,2011
485994902,264475177,2011
