paper_id,reference_id,year
141706931,3209,2012
26754145,3209,2012
270402020,3209,2012
471282106,3209,2012
134824456,116783275,2012
446964817,3209,2012
116783275,3209,2012
316630977,152934099,2012
300529251,3209,2012
182327425,3209,2012
337015122,3209,2012
80791089,3209,2012
457272204,3209,2012
157519768,3209,2012
454629586,3209,2012
11840721,3209,2012
276741638,3209,2012
300529251,135086941,2012
188859699,116783275,2012
382661845,3209,2012
188859699,3209,2012
69794856,3209,2012
382636286,3209,2012
316630977,3209,2012
209870105,3209,2012
465667186,3209,2012
384726853,3209,2012
381120774,3209,2012
49757720,3209,2012
233860087,3209,2012
135086941,3209,2012
112281392,3209,2012
150420021,3209,2012
152934099,316630977,2012
134824456,3209,2012
483885028,3209,2012
199972749,3209,2012
199470465,3209,2012
80820657,3209,2012
196240422,3209,2012
311672143,3209,2012
415047101,3209,2012
108778939,3209,2012
471282106,152934099,2012
347297484,3209,2012
134824456,152934099,2012
348483264,3209,2012
188859699,152934099,2012
348935522,3209,2012
229834694,3209,2012
473422959,3209,2012
470900048,3209,2012
134824456,316630977,2012
152934099,3209,2012
192867836,3209,2012
245049971,3209,2012
204343696,3209,2012
125989182,3209,2013
79695876,3209,2013
248675421,3209,2013
258553331,3209,2013
12486406,337015122,2013
34772023,3209,2013
467370124,3209,2013
258085845,137559364,2013
165320397,3209,2013
482369270,3209,2013
419894989,3209,2013
15307942,3209,2013
368603681,245049971,2013
41816153,3209,2013
68846727,3209,2013
17057568,3209,2013
132858321,3209,2013
326014693,3209,2013
257254012,3209,2013
137559364,245049971,2013
394137637,3209,2013
258085845,245049971,2013
200395812,456815717,2013
459838268,3209,2013
37871952,3209,2013
118028898,3209,2013
487580882,3209,2013
96808882,3209,2013
402768920,3209,2013
367140158,152934099,2013
295941237,3209,2013
153805353,152934099,2013
10410073,3209,2013
66815473,3209,2013
27353775,3209,2013
147476867,3209,2013
177125526,3209,2013
333493308,3209,2013
422094842,3209,2013
493799128,3209,2013
248675421,152934099,2013
147237786,152934099,2013
12486406,3209,2013
345617625,152934099,2013
422618217,3209,2013
88550430,3209,2013
368603681,137559364,2013
48777924,3209,2013
147484117,3209,2013
228546760,3209,2013
431111457,3209,2013
470158401,3209,2013
463252106,3209,2013
9131609,3209,2013
345617625,168347526,2013
476634985,3209,2013
271131293,3209,2013
406831713,3209,2013
235756870,3209,2013
367140158,422618217,2013
291629202,473422959,2013
50644829,473422959,2013
499052120,3209,2013
26270553,333493308,2013
111673461,3209,2013
140248003,3209,2013
345617625,333493308,2013
242721683,422618217,2013
56451147,3209,2013
345617625,316630977,2013
291629202,3209,2013
276294617,3209,2013
382255067,3209,2013
121198015,3209,2013
341960742,3209,2013
193557535,3209,2013
468406134,3209,2013
11947003,3209,2013
284267577,3209,2013
83928680,3209,2013
496111393,3209,2013
442579869,3209,2013
219735289,3209,2013
425243858,3209,2013
227811940,3209,2013
181979460,3209,2013
