paper_id,year
466527425,1998
296162997,1999
62270017,1999
438420345,2000
46160929,2000
104600488,2001
22931638,2001
17250228,2001
423575525,2001
307038076,2001
19426083,2002
15310271,2002
180133235,2002
382979680,2002
430251461,2002
202816628,2002
204746068,2002
404871401,2002
220905331,2002
173796011,2002
343411250,2002
241620368,2002
247065786,2002
49098300,2002
249036823,2002
1686056,2002
279231264,2002
448187286,2002
415952830,2003
130310758,2003
129661624,2003
52121472,2003
119647191,2003
76245012,2003
103004246,2003
103092903,2003
119240444,2003
115825778,2003
112493979,2003
433467296,2003
447587648,2003
109895509,2003
103633469,2003
82568038,2003
415889732,2003
245731670,2003
138243017,2003
304126725,2003
305364187,2003
320743674,2003
326670857,2003
261292469,2003
338298617,2003
250082582,2003
344003713,2003
242722419,2003
227953955,2003
226139279,2003
358709897,2003
365989708,2003
206709624,2003
195027476,2003
193976667,2003
185857680,2003
378262073,2003
382646283,2003
177862962,2003
389745111,2003
159820714,2003
401588683,2003
406127392,2003
413321272,2003
414472967,2003
39109053,2003
137934279,2003
32440118,2003
486438774,2003
491784109,2003
26940645,2003
18565512,2003
11180416,2003
734734,2003
485510498,2003
411024715,2004
400062340,2004
90325716,2004
129055260,2004
63193979,2004
4339088,2004
220809175,2004
419210915,2004
64882936,2004
440581410,2004
468273834,2004
95979332,2004
30761666,2004
261622842,2004
437441253,2004
307055523,2004
261727410,2004
130305595,2004
262510470,2004
498444071,2004
450278722,2004
411427185,2004
226151447,2004
328582383,2004
9715123,2004
487848398,2004
410542785,2004
453907326,2004
151951230,2004
224480798,2004
455128346,2004
152857318,2004
333026252,2004
21321213,2004
264125514,2004
403776698,2004
88427527,2004
417208412,2004
89070343,2004
159191256,2004
100398622,2004
395377617,2004
213265761,2004
26273608,2004
494428471,2004
7869985,2004
491037503,2004
305288490,2004
370416709,2004
41598602,2004
12468080,2004
7790696,2004
33515478,2004
12366334,2004
300428885,2004
196560312,2004
196042466,2004
190425097,2004
372894162,2004
115193182,2004
43815963,2004
108433038,2004
82499921,2004
260361615,2004
100907717,2004
497351970,2004
289449437,2004
120258829,2004
418011489,2005
428492677,2005
431893981,2005
266617705,2005
438900476,2005
448202907,2005
113831911,2005
431199598,2005
267925464,2005
83713175,2005
139032609,2005
121895843,2005
83009783,2005
269396581,2005
241577358,2005
420436746,2005
116127290,2005
259406880,2005
109129956,2005
246614312,2005
498072852,2005
26584171,2005
426102591,2005
91143349,2005
443392119,2005
259897307,2005
106784286,2005
134604682,2005
441679223,2005
127409400,2005
415641780,2005
118714664,2005
427067075,2005
242127702,2005
93305489,2005
88762161,2005
342189550,2005
230661583,2005
398212343,2005
355975549,2005
41142326,2005
495472726,2005
474708874,2005
169344136,2005
394561020,2005
1203858,2005
82428232,2005
43429885,2005
311212180,2005
285116312,2005
354300232,2005
394538800,2005
1831371,2005
208582427,2005
50535911,2005
383225214,2005
391250597,2005
286836151,2005
181030929,2005
391071435,2005
361049508,2005
208736992,2005
470409706,2005
386083587,2005
392301444,2005
471923711,2005
399144939,2005
399662220,2005
228226755,2005
301778816,2005
35639250,2005
79743729,2005
146028723,2005
149815654,2005
301307299,2005
407619703,2005
407616852,2005
407355464,2005
406351460,2005
183856033,2005
18440885,2005
178850335,2005
402413554,2005
323651129,2005
67129251,2005
222589287,2005
275327732,2005
462989051,2005
159785092,2005
477325488,2005
63584396,2005
223870872,2005
116038152,2006
198776173,2006
494732763,2006
191185224,2006
427090537,2006
23223349,2006
423011151,2006
8723729,2006
144820970,2006
491795780,2006
9107739,2006
350903395,2006
137471922,2006
131981250,2006
221557807,2006
418516257,2006
220844354,2006
161529586,2006
397097849,2006
214614973,2006
238260190,2006
238476179,2006
172174969,2006
121332995,2006
358767841,2006
176537202,2006
429365243,2006
301915408,2006
114571166,2006
470814669,2006
288364175,2006
286709223,2006
469955682,2006
53795334,2006
54584207,2006
314158084,2006
485786212,2006
58854783,2006
447640346,2006
59236673,2006
281566636,2006
62178583,2006
450686363,2006
95652129,2006
450833195,2006
79038774,2006
280592245,2006
453301933,2006
62880273,2006
271056027,2006
31199752,2006
75081068,2006
273263981,2006
276506308,2006
66299919,2006
67578009,2006
274789481,2006
459569469,2006
70352292,2006
62456972,2006
440546139,2006
263371844,2006
45568304,2006
338678678,2006
106050984,2006
256784524,2006
111915247,2006
105157019,2006
304686536,2006
260164070,2006
27953099,2006
289977930,2006
305416215,2006
436140606,2006
259349317,2006
256657308,2006
38668070,2006
437298609,2006
261308848,2006
301702134,2006
37452878,2006
62301501,2007
201988060,2007
301735050,2007
184386748,2007
481270762,2007
477618476,2007
197915294,2007
278312627,2007
460855979,2007
17738287,2007
188007550,2007
64519455,2007
280754788,2007
497221045,2007
480311476,2007
396631499,2007
41148555,2007
384899164,2007
209802771,2007
383262956,2007
470463892,2007
209962537,2007
177829982,2007
211670645,2007
174448517,2007
470246179,2007
223376204,2007
297573027,2007
469519044,2007
370546143,2007
281639310,2007
168864852,2007
213349987,2007
214070459,2007
166028784,2007
179934352,2007
202386251,2007
281065594,2007
317607399,2007
394052366,2007
460228457,2007
351335658,2007
352105837,2007
133896560,2007
132893149,2007
334861046,2007
347044690,2007
157042115,2007
418075798,2007
22153527,2007
89876035,2007
90814936,2007
96715801,2007
238437310,2007
348293984,2007
437943831,2007
260426517,2007
107781704,2007
345124757,2007
432148935,2007
6525399,2007
249341545,2007
117589088,2007
193652389,2007
255300322,2007
488048578,2007
252178182,2007
424508583,2007
446224158,2007
262434191,2007
265535870,2007
274262700,2007
457220437,2007
456353308,2007
324909913,2007
408053210,2007
148471009,2007
78222948,2007
135405372,2007
451009429,2007
230376641,2007
330600931,2007
83106762,2007
451458000,2007
373290176,2007
348448504,2007
83439970,2007
349048826,2007
272782169,2008
246885032,2008
371124275,2008
299691998,2008
320849592,2008
498625023,2008
348433794,2008
285373400,2008
233856910,2008
11959215,2008
497947618,2008
5696284,2008
232840305,2008
250236267,2008
243044394,2008
265948016,2008
230854019,2008
337510021,2008
364674762,2008
306570930,2008
212278374,2008
219837481,2008
261644810,2008
306264391,2008
346763852,2008
270629344,2008
366462142,2008
350592898,2008
234815067,2008
290626686,2008
291822755,2008
11399934,2008
241715462,2008
262174896,2008
203641090,2008
34606212,2008
112774184,2008
137610114,2008
301825805,2008
449133418,2008
412814624,2008
453659116,2008
145380677,2008
147168474,2008
455227290,2008
21580910,2008
154412587,2008
157105771,2008
434773604,2008
33964643,2008
400491247,2008
458910109,2008
65134975,2008
164783183,2008
464678746,2008
156907967,2008
63674770,2008
134453495,2008
21968315,2008
26922011,2008
432141894,2008
102239551,2008
442020217,2008
442250705,2008
442569482,2008
426775018,2008
119050922,2008
132856365,2008
119081232,2008
119426160,2008
426202321,2008
120461313,2008
120676433,2008
121157332,2008
124534146,2008
