id,T,tree_entropy
99188113,12.087673032072901,0.0
110883302,12.087673032072901,0.00411362217033871
258439772,0.0,0.0008901779327620144
133891149,0.0,0.0008901779327620144
72511238,12.087673032072901,0.0008901779327620144
224545958,12.087673032072901,0.01672284250619277
150259269,6.890555940472684,0.0035090480588752244
484167263,6.8921187025457,0.0015493608510858225
498379872,12.087673032072901,0.003866041506829716
232554601,12.087673032072901,0.000817307118994148
122289843,0.0,0.0008901779327620144
453449746,0.0,0.0008901779327620144
340111630,0.0,0.0008901779327620144
132709051,0.0,7.28708137678664e-05
176475532,7.214093528301443,0.00040181305509984704
345013288,12.087673032072901,0.000817307118994148
32961074,12.087673032072901,0.0015493608510858225
118448001,0.0,0.0008901779327620144
256164411,12.087673032072901,0.000817307118994148
263986323,0.0,0.0008901779327620144
460930203,12.087673032072901,0.000817307118994148
420339123,12.087673032072901,0.0008901779327620144
205392586,0.0,0.0008901779327620144
109033005,12.087673032072901,0.12981642009952388
116964176,12.087673032072901,0.004823732609021143
362939997,0.0,0.0006716317709783042
147553182,12.087673032072901,0.002802345199636449
200688906,0.0,0.0008901779327620144
220568902,0.0,0.0008901779327620144
442302577,12.087673032072901,0.006380863355376272
366330977,0.0,0.0008901779327620144
49421440,12.087673032072901,0.000817307118994148
164116985,0.0,0.0008901779327620144
283583902,0.0,0.0008901779327620144
362343228,12.087673032072901,0.0022333089156788446
349863505,0.0,0.0008901779327620144
461925146,12.087673032072901,0.0022333089156788446
369063801,12.087673032072901,0.000817307118994148
36899220,0.0,0.0008901779327620144
248929776,12.087673032072901,0.000817307118994148
222208716,12.087673032072901,0.0008901779327620144
223726845,0.0,0.0008901779327620144
423945403,0.0,0.0008901779327620144
77081912,0.0,0.0008901779327620144
366175505,12.087673032072901,0.0015493608510858225
105077367,12.087673032072901,0.001112268527518402
204660148,12.087673032072901,0.000817307118994148
168264828,12.087673032072901,0.0022333089156788446
312153239,12.087673032072901,6.048824063325923e-05
361004464,12.087673032072901,0.000817307118994148
294241092,0.0,0.0008901779327620144
353489411,0.0,7.28708137678664e-05
4170253,12.087673032072901,0.0015493608510858225
454065988,12.087673032072901,0.0028839085719084027
129646424,0.0,0.0006716317709783042
346613302,0.0,0.0008901779327620144
40804050,0.0,0.0008901779327620144
65519708,12.087673032072901,0.0015493608510858225
18461982,12.087673032072901,0.007763001916478841
151845893,12.0876730320729,0.0016653479934545527
23564665,0.0,0.0008901779327620144
60953425,12.087673032072901,0.0005987609572104378
313334903,0.0,0.0008901779327620144
17150660,0.0,7.28708137678664e-05
112911841,6.88174369336077,0.00024207160355278022
350122433,0.0,0.0008901779327620144
188095010,12.087673032072901,0.0015493608510858225
312580973,12.087673032072901,0.0005987609572104378
479476718,12.087673032072901,0.000817307118994148
270034503,12.087673032072901,0.0015493608510858225
220745794,12.087673032072901,0.0008901779327620144
210110350,0.0,0.0008901779327620144
107472059,0.0,0.0008901779327620144
269675828,12.087673032072901,0.0015493608510858225
217501959,7.231389570587762,0.0005987609572104378
330527263,0.0,0.0006716317709783042
291148371,12.087673032072901,0.001112268527518402
246409507,12.087673032072901,0.0008901779327620144
328798815,12.087673032072901,0.000817307118994148
202597359,0.0,0.0008901779327620144
33595674,12.087673032072901,0.0015776704303277144
253473987,0.0,0.0002045742377055628
143378918,12.087673032072901,0.0015493608510858225
172601223,12.087673032072901,0.000817307118994148
29896694,12.087673032072901,0.001112268527518402
499003749,0.0,0.0006716317709783042
464838513,12.087673032072901,0.0015493608510858225
244022541,12.087673032072901,0.0008901779327620144
41819836,0.0,0.0008901779327620144
50559263,12.087673032072901,0.0006266059278937086
46246922,0.0,0.0008901779327620144
102358305,0.0,0.00033410994852270246
24651815,0.0,0.0006716317709783042
465549436,0.0,0.0008901779327620144
489316341,0.0,0.0008901779327620144
51361663,12.087673032072901,0.002416317249956673
243261960,5.135558808780424,0.000817307118994148
122287826,12.087673032072901,7.28708137678664e-05
121235661,6.7393331412597925,9.632997601704741e-05
154514098,12.087673032072901,0.006380863355376272
22040198,0.0,0.00025209159722438715
73512325,12.087673032072901,0.0035090480588752244
291331041,0.0,7.28708137678664e-05
314278534,0.0,0.0006716317709783042
71733046,0.0,0.0008901779327620144
166941991,0.0,0.0008901779327620144
328968254,0.0,0.0
409252951,6.043836516036451,0.0015493608510858225
82071966,12.087673032072901,0.0008901779327620144
480920112,0.0,0.0008901779327620144
158917603,12.087673032072901,0.000817307118994148
163781400,12.087673032072901,0.000817307118994148
202295511,12.087673032072901,0.009967305777451007
126402941,5.564152233827555,0.000817307118994148
380958096,0.0,0.0008901779327620144
