id,T,tree_entropy
229288872,0.0,0.0
242439550,6.024255219901917,0.012142088935872958
15843361,18.07276565970575,0.1215155184887078
252528843,0.0,0.0018699617328092632
425663115,0.0,0.0020222736937216892
344180001,18.07276565970575,0.0
311610700,18.07276565970575,0.002030531267790605
493440689,18.07276565970575,0.02991962671533406
74143921,5.020676192607385,0.008730064145323069
373218734,6.570266772030577,0.010753095033661973
312500894,0.0,0.0
439381611,6.024255219901917,0.003330699246658382
365453755,0.0,0.0022557252835670658
143247581,18.07276565970575,0.01106100265366379
339386592,0.0,0.0
408152775,9.036382829852876,0.0022557252835670658
142710301,18.07276565970575,0.012335017142256552
405781605,0.0,0.0020222736937216892
483153650,18.07276565970575,0.0022557252835670658
278420423,18.07276565970575,0.0022557252835670658
348025898,18.07276565970575,0.0022557252835670658
138216268,0.0,0.0022557252835670658
29344127,6.024255219901917,0.0020222736937216892
208583726,18.072765659705748,0.0021573933197715973
241620368,0.0,0.0022557252835670658
343411250,9.036382829852876,0.0017970796779452289
119039261,18.07276565970575,0.014766819850620718
154536158,0.0,0.0022557252835670658
103699473,0.0,0.0022557252835670658
136886481,0.0,0.0022557252835670658
485510498,18.07276565970575,0.04196946531663574
162204617,18.07276565970575,0.0008810626193821779
434330001,18.07276565970575,0.0030260753248335295
11755432,10.420657079376424,0.0016508786111060633
137805113,0.0,0.0022557252835670658
297063178,18.07276565970575,0.010909184343042696
155547606,9.036382829852876,0.005997557526759271
1163065,18.07276565970575,0.0007790432985049937
25177454,5.225311133327205,0.0073294776198986195
46456102,10.420657079376424,0.016272164498936592
273600668,10.710525716466638,0.0011259700788823022
278086424,18.07276565970575,0.0022557252835670658
440554804,0.0,0.0022557252835670658
61909285,5.73776947848061,0.011064646182167447
140390286,6.024255219901917,0.0020222736937216892
348729730,0.0,0.0006755820473293813
62840616,0.0,0.0003569240703924983
112686404,0.0,0.0022557252835670658
75583273,18.07276565970575,0.06724857336967904
409834676,18.07276565970575,0.005416011756042434
394978928,6.2626128394825855,0.00032383951974216286
209922701,9.036382829852876,0.005997557526759271
159719579,0.0,0.0022557252835670658
168270639,18.07276565970575,0.01106100265366379
80367649,7.013147282693167,0.0016508786111060633
437351109,0.0,0.0016508786111060633
348311639,0.0,0.00022519401577646045
68683820,6.60689082453837,0.0006366675145547069
138550952,18.07276565970575,0.03700670264206733
35907311,7.033464653953602,0.002949915355007107
185067492,6.570266772030577,0.016135603944064988
330257769,7.04751470156947,0.0008205746082872824
476948841,0.0,0.0022557252835670658
113272246,0.0,0.0022557252835670658
312568363,0.0,0.0003569240703924983
444344294,18.07276565970575,0.0022557252835670658
23590592,0.0,0.0
382646283,18.07276565970575,0.11262433549011772
450339020,0.0,0.0022557252835670658
347529437,0.0,0.0022557252835670658
100010609,9.036382829852876,0.003330699246658382
75261935,9.036382829852876,0.0020222736937216892
197895631,18.07276565970575,0.0022557252835670658
184551769,18.07276565970575,0.003797602426349135
65174728,18.07276565970575,0.002030531267790605
380947345,18.07276565970575,0.015729743020342458
130626267,18.07276565970575,0.02032423830691836
464937024,6.533414333569439,0.0012508601694964452
445772051,10.420657079376424,0.0016508786111060633
245852372,0.0,0.0016508786111060633
138478812,9.036382829852876,0.003797602426349135
16085927,6.796178073078443,0.015958523873969958
77794437,6.6993533523238185,0.02691089203699861
382042029,14.495711918816236,0.0016508786111060633
424569489,0.0,0.0022557252835670658
353325473,9.036382829852876,0.003797602426349135
6432332,6.024255219901917,0.004715656986506305
374133487,6.649062116997368,0.03810976089346793
460566272,18.07276565970575,0.006840957049322394
312516759,0.0,0.0003569240703924983
7790696,9.406234190030661,0.0010707722111774948
418771286,18.07276565970575,0.0015471650210519025
414135739,0.0,0.0019940633703983864
