paper_id,reference_id,year
496708805,438420345,2000
274743286,438420345,2000
121424943,438420345,2000
144227249,438420345,2000
488604955,438420345,2000
193775910,438420345,2000
50319112,438420345,2000
247675115,438420345,2000
253131032,438420345,2000
200041692,438420345,2000
401597401,438420345,2000
403174016,438420345,2000
406282725,438420345,2000
168015745,438420345,2000
28091015,438420345,2000
100455327,438420345,2001
135791902,438420345,2001
205734042,50319112,2001
183266949,438420345,2001
129416807,438420345,2001
197485729,438420345,2001
269871916,416177266,2001
402474914,438420345,2001
308550688,438420345,2001
197309814,100455327,2001
171741175,438420345,2001
104600488,438420345,2001
317741426,438420345,2001
129416807,88847646,2001
463771828,423575525,2001
197309814,438420345,2001
380870849,438420345,2001
269871916,438420345,2001
297810050,438420345,2001
30941811,129416807,2001
147777612,438420345,2001
323665703,438420345,2001
172518237,183266949,2001
135791902,88847646,2001
489179286,438420345,2001
30941811,438420345,2001
463771828,438420345,2001
423575525,438420345,2001
416177266,438420345,2001
262911739,438420345,2001
197485729,129416807,2001
286496921,50319112,2001
172518237,129416807,2001
88847646,438420345,2001
171741175,129416807,2001
205734042,100455327,2001
172518237,438420345,2001
286496921,438420345,2001
489179286,362585993,2001
269871916,50319112,2001
416177266,50319112,2001
205734042,438420345,2001
323665703,50319112,2001
362585993,438420345,2001
205734042,253131032,2001
101168070,438420345,2001
401597401,402474914,2001
30941811,171741175,2001
286496921,100455327,2001
218360683,438420345,2001
438581181,438420345,2001
492998256,170080973,2002
448550498,438420345,2002
43096902,438420345,2002
463488609,438420345,2002
343411250,129416807,2002
360419682,438420345,2002
179729957,438420345,2002
151658605,438420345,2002
489501080,43096902,2002
180133235,88847646,2002
19426083,438420345,2002
477942248,129063733,2002
320253312,438420345,2002
23040853,147777612,2002
58794179,129416807,2002
241620368,43096902,2002
312984476,43096902,2002
414720619,438420345,2002
374349784,233158722,2002
477942248,481910416,2002
375043534,438420345,2002
73974396,247065786,2002
113339479,438420345,2002
338409501,43096902,2002
288952837,438420345,2002
407514639,438420345,2002
202816628,125147594,2002
141657756,407514639,2002
32282601,43096902,2002
63031731,438420345,2002
1686056,88847646,2002
306360772,129416807,2002
492998256,43096902,2002
221781930,43096902,2002
306360772,406282725,2002
258581851,43096902,2002
298149517,88847646,2002
280465589,438420345,2002
23040853,144227249,2002
408825083,438420345,2002
141534873,438420345,2002
173796011,438420345,2002
306360772,438420345,2002
151658605,43096902,2002
23040853,438420345,2002
428391654,438420345,2002
122809442,438420345,2002
306360772,147777612,2002
49098300,43096902,2002
333479036,463488609,2002
153066918,247065786,2002
202816628,438420345,2002
125498715,496708805,2002
364674055,438420345,2002
360419682,43096902,2002
312984476,438420345,2002
194001647,438420345,2002
65229234,438420345,2002
477942248,438420345,2002
360419682,88847646,2002
258581851,428391654,2002
343411250,43096902,2002
73974396,129416807,2002
43096902,181325264,2002
312984476,168015745,2002
375043534,58794179,2002
58794179,43096902,2002
455369208,438420345,2002
49098300,380870849,2002
189484541,438420345,2002
312348092,438420345,2002
492998256,151658605,2002
58794179,463771828,2002
67336113,205734042,2002
233158722,438420345,2002
396963549,438420345,2002
148587214,438420345,2002
312984476,402474914,2002
320253312,380870849,2002
209863420,438420345,2002
127154975,129416807,2002
113339479,88847646,2002
448187286,129416807,2002
129416807,43096902,2002
23040853,129416807,2002
32282601,129416807,2002
301824048,438420345,2002
135791902,43096902,2002
250481933,438420345,2002
221781930,438420345,2002
63031731,233625305,2002
307918261,100455327,2002
474091722,438420345,2002
258581851,129416807,2002
168482813,438420345,2002
348509572,43096902,2002
364674055,129416807,2002
227602713,438420345,2002
492998256,402474914,2002
194228068,403174016,2002
129063733,438420345,2002
403926405,362585993,2002
448550498,43096902,2002
343411250,1686056,2002
448187286,438420345,2002
117859703,402474914,2002
343411250,88847646,2002
481910416,477942248,2002
390245571,362585993,2002
248424379,129416807,2002
258581851,438420345,2002
492998256,448550498,2002
9166000,438420345,2002
179729957,129416807,2002
452246542,438420345,2002
32282601,438420345,2002
340125396,438420345,2002
312348092,88847646,2002
88847646,181325264,2002
93925007,438420345,2002
404871401,43096902,2002
417246490,100455327,2002
280465589,247065786,2002
58794179,438420345,2002
219148978,438420345,2002
374349784,438420345,2002
312984476,348509572,2002
141657756,438420345,2002
125498715,168015745,2002
85449431,438420345,2002
489501080,438420345,2002
117859703,438420345,2002
127154975,438420345,2002
348509572,438420345,2002
153066918,438420345,2002
247065786,438420345,2002
189484541,113339479,2002
428391654,129416807,2002
258581851,88847646,2002
452246542,380870849,2002
427491430,129416807,2002
233625305,438420345,2002
248424379,438420345,2002
404871401,438420345,2002
32282601,88847646,2002
73974396,438420345,2002
312984476,448550498,2002
312984476,121424943,2002
189484541,129416807,2002
67336113,438420345,2002
1686056,19426083,2002
233158722,43096902,2002
499286803,121424943,2002
125147594,438420345,2002
194228068,438420345,2002
492998256,438420345,2002
343411250,438420345,2002
233625305,151658605,2002
378312968,129416807,2002
298149517,43096902,2002
298149517,262911739,2002
233158722,88847646,2002
248424379,144227249,2002
338409501,438420345,2002
448550498,402474914,2002
212280415,438420345,2002
417246490,438420345,2002
298149517,438420345,2002
247065786,100455327,2002
390245571,438420345,2002
338409501,88847646,2002
181325264,43096902,2002
330393385,438420345,2002
180133235,438420345,2002
467822112,438420345,2002
307918261,438420345,2002
403926405,438420345,2002
280465589,100455327,2002
239489592,416177266,2002
375043534,43096902,2002
239489592,438420345,2002
481910416,438420345,2002
241620368,438420345,2002
294110197,438420345,2002
180133235,43096902,2002
169007334,129416807,2002
1686056,43096902,2002
180133235,129416807,2002
125498715,438420345,2002
404871401,88847646,2002
93925007,173796011,2002
375005935,438420345,2002
227602713,323665703,2002
378312968,438420345,2002
298149517,402474914,2002
169007334,438420345,2002
170080973,438420345,2002
55021777,100455327,2002
489501080,67336113,2002
343411250,448187286,2002
197309814,298149517,2002
49098300,438420345,2002
340125396,308550688,2002
49098300,452246542,2002
49098300,88847646,2002
306360772,144227249,2002
427491430,438420345,2002
241620368,101168070,2002
489501080,307918261,2002
448187286,43096902,2002
23040853,406282725,2002
141534873,43096902,2002
333479036,438420345,2002
168973426,438420345,2002
288952837,129416807,2002
151658605,88847646,2002
241620368,88847646,2002
58794179,88847646,2002
219148978,455369208,2002
499286803,438420345,2002
178847144,438420345,2002
63031731,298149517,2002
467590407,438420345,2002
55021777,438420345,2002
407514639,269871916,2002
248424379,406282725,2002
481441862,438420345,2002
233625305,100455327,2002
181325264,438420345,2002
1686056,438420345,2002
181325264,88847646,2002
492998256,173796011,2002
469543723,438420345,2002
408141191,247065786,2003
42607463,262911739,2003
119647191,173796011,2003
189406813,129416807,2003
408141191,463771828,2003
285961258,438420345,2003
159940135,34566869,2003
371699309,194001647,2003
159820714,247065786,2003
382648710,438420345,2003
82568038,88847646,2003
320743674,438420345,2003
305978281,262911739,2003
287611935,263400691,2003
19718732,113339479,2003
176140676,438420345,2003
27520640,88847646,2003
334167603,438420345,2003
346343396,438420345,2003
415952830,227602713,2003
58794179,227428835,2003
62052458,438420345,2003
227428835,438420345,2003
360635905,307918261,2003
250914002,438420345,2003
472286481,438420345,2003
52121472,438420345,2003
8201529,173796011,2003
195027476,438420345,2003
159928379,438420345,2003
157113768,438420345,2003
352434445,253131032,2003
241782693,438420345,2003
232740986,247065786,2003
305978281,438420345,2003
289518521,438420345,2003
10999695,129416807,2003
397043865,88847646,2003
299263789,402474914,2003
63031731,290401703,2003
375020104,438420345,2003
134261893,438420345,2003
76245012,58794179,2003
118335020,438420345,2003
18565512,121424943,2003
226139279,43096902,2003
8201529,492998256,2003
117589896,438420345,2003
242722419,129416807,2003
196209120,438420345,2003
372644,173796011,2003
180935367,438420345,2003
172716740,438420345,2003
226139279,129416807,2003
245731670,121424943,2003
126290216,438420345,2003
145933089,438420345,2003
153532562,247065786,2003
329428076,173796011,2003
61971774,362585993,2003
289830127,263400691,2003
76245012,438420345,2003
35907311,1686056,2003
260974088,438420345,2003
197309814,340608903,2003
266245552,438420345,2003
266245552,362585993,2003
472286481,402474914,2003
170426974,438420345,2003
416419660,438420345,2003
340608903,438420345,2003
112493979,447587648,2003
289830127,129416807,2003
