paper_id,reference_id,year
107335841,277734549,2002
282956164,328354481,2002
328354481,282956164,2002
385461154,251758081,2002
201743613,162868488,2003
201743613,251758081,2003
357979136,162868488,2003
388778961,162868488,2003
484676908,162868488,2003
388778961,253683639,2003
416485457,162868488,2003
177862962,162868488,2003
283769803,162868488,2003
101136078,162868488,2003
358240380,162868488,2003
336401381,162868488,2003
107335841,162868488,2003
68433460,162868488,2003
101136078,388778961,2003
385461154,162868488,2003
127761674,162868488,2003
146137584,162868488,2003
37466923,127761674,2003
456496053,162868488,2003
68433460,251758081,2003
132162212,162868488,2003
179495267,162868488,2003
193703624,251758081,2003
318154844,253683639,2003
416485457,251758081,2003
318154844,162868488,2003
193703624,388778961,2003
461734817,251758081,2003
193703624,253683639,2003
409580026,162868488,2003
169873891,277734549,2003
142392216,162868488,2003
461734817,253683639,2003
160052308,253683639,2003
240687707,162868488,2003
160052308,251758081,2003
240687707,318154844,2003
461734817,162868488,2003
453407828,253683639,2003
133788709,162868488,2003
253683639,162868488,2003
336401381,251758081,2003
133788709,251758081,2003
271414979,253683639,2003
357979136,253683639,2003
62069545,162868488,2003
453407828,251758081,2003
358240380,251758081,2003
132162212,251758081,2003
133788709,388778961,2003
335256769,162868488,2003
456496053,179036691,2003
223843948,162868488,2003
132162212,68433460,2003
251758081,162868488,2003
127761674,328354481,2003
169873891,162868488,2003
488793263,162868488,2003
160052308,162868488,2003
179036691,127761674,2003
127761674,179036691,2003
271414979,388778961,2003
328354481,162868488,2003
183362389,162868488,2003
177862962,367205203,2003
193703624,162868488,2003
453407828,162868488,2003
177862962,169873891,2003
15008750,127761674,2003
201743613,68433460,2003
318154844,127761674,2003
271414979,162868488,2003
336401381,357979136,2003
15008750,162868488,2003
461734817,357979136,2003
282956164,162868488,2003
292127604,162868488,2003
357979136,251758081,2003
453407828,160052308,2003
367205203,162868488,2003
82932053,162868488,2003
179036691,162868488,2003
37466923,162868488,2003
484676908,82932053,2003
277734549,162868488,2003
338700411,162868488,2004
467071394,162868488,2004
323197384,162868488,2004
247891200,162868488,2004
10767500,160052308,2004
358912338,133788709,2004
403351784,251758081,2004
358912338,251758081,2004
10767500,388778961,2004
10767500,251758081,2004
369831035,162868488,2004
416008650,475614907,2004
355532447,132162212,2004
358912338,10767500,2004
247891200,179036691,2004
355532447,179495267,2004
415612371,162868488,2004
129532689,162868488,2004
10767500,271414979,2004
408569904,162868488,2004
91506959,162868488,2004
418698170,162868488,2004
170423313,162868488,2004
326968139,179036691,2004
358912338,416971705,2004
390983229,162868488,2004
84994715,251758081,2004
355532447,162868488,2004
475614907,162868488,2004
91293941,82977274,2004
23257929,251758081,2004
230704382,162868488,2004
470700599,251758081,2004
98366447,162868488,2004
229990166,162868488,2004
67046588,162868488,2004
16557297,475614907,2004
60206152,162868488,2004
241488396,84994715,2004
416008650,162868488,2004
355532447,84994715,2004
241488396,162868488,2004
82977274,162868488,2004
84994715,162868488,2004
416971705,162868488,2004
416971705,253683639,2004
98333854,162868488,2004
23257929,230704382,2004
310870246,5667026,2004
241488396,251758081,2004
403351784,230704382,2004
60206152,230704382,2004
25823403,146137584,2004
249492542,162868488,2004
60206152,251758081,2004
369831035,142392216,2004
164137043,162868488,2004
310870246,162868488,2004
82977274,142392216,2004
5667026,162868488,2004
91293941,162868488,2004
16557297,229990166,2004
470700599,357979136,2004
23257929,162868488,2004
450169800,127761674,2004
16557297,162868488,2004
326968139,127761674,2004
392293724,162868488,2004
154054573,162868488,2004
25823403,162868488,2004
470700599,162868488,2004
91506959,169873891,2004
262475177,162868488,2004
284497254,169873891,2004
425843261,162868488,2004
493998846,162868488,2004
454569776,162868488,2004
127674771,282956164,2004
355532447,251758081,2004
403351784,162868488,2004
355532447,201743613,2004
241488396,68433460,2004
10767500,162868488,2004
300210510,162868488,2004
358912338,162868488,2004
10767500,253683639,2004
249492542,388778961,2004
355532447,68433460,2004
127674771,162868488,2004
230704382,251758081,2004
418698170,328354481,2004
284497254,162868488,2004
127674771,328354481,2004
326968139,162868488,2004
450169800,162868488,2004
475614907,253683639,2004
129532689,388778961,2004
230704382,253683639,2004
458082687,162868488,2004
399952925,162868488,2005
407860164,23257929,2005
399952925,169873891,2005
256895682,162868488,2005
395119370,162868488,2005
364616902,162868488,2005
420090037,162868488,2005
423863046,162868488,2005
62932874,162868488,2005
407860164,101136078,2005
230151882,23257929,2005
83010765,179036691,2005
263302195,179036691,2005
230151882,101136078,2005
397345330,127761674,2005
150668741,162868488,2005
174648894,415612371,2005
111074249,162868488,2005
337188621,179036691,2005
459051510,127761674,2005
459051510,162868488,2005
444077139,416971705,2005
87808389,276977437,2005
244309745,139430543,2005
111074249,169873891,2005
242011275,5667026,2005
365841301,127761674,2005
337188621,127761674,2005
435300419,139430543,2005
161053844,162868488,2005
62932874,5667026,2005
386022054,162868488,2005
368924431,146137584,2005
19707220,162868488,2005
373233715,162868488,2005
163884342,162868488,2005
339796743,5667026,2005
100444724,162868488,2005
39074466,139430543,2005
87808389,368924431,2005
242011275,162868488,2005
438904992,162868488,2005
74165090,162868488,2005
230151882,368924431,2005
395119370,416971705,2005
356431350,493998846,2005
137463264,263302195,2005
32540522,368924431,2005
407860164,368924431,2005
146137584,368924431,2005
307713597,162868488,2005
457053526,283769803,2005
387820451,38605964,2005
339796743,162868488,2005
132422615,162868488,2005
386022054,179036691,2005
365841301,162868488,2005
174648894,230704382,2005
34483063,230704382,2005
144652791,162868488,2005
83010765,454200470,2005
423863046,454200470,2005
163884342,230704382,2005
234990467,247891200,2005
440271684,247891200,2005
29080652,247891200,2005
278216886,162868488,2005
230151882,230704382,2005
364211520,162868488,2005
485983991,162868488,2005
407860164,230704382,2005
153992454,162868488,2005
242011275,230704382,2005
314884549,230704382,2005
64244134,162868488,2005
138770792,454200470,2005
430428299,162868488,2005
127543494,454200470,2005
116918488,454200470,2005
29080652,127761674,2005
32540522,162868488,2005
489206375,162868488,2005
19707220,253683639,2005
397345330,162868488,2005
174648894,253683639,2005
314884549,229990166,2005
127543494,162868488,2005
185021166,127761674,2005
427256059,162868488,2005
110847875,314700152,2005
182730626,300210510,2005
265232452,300210510,2005
32540522,300210510,2005
462530853,300210510,2005
211715700,162868488,2005
172760320,162868488,2005
407860164,162868488,2005
29080652,162868488,2005
462530853,162868488,2005
256895682,127761674,2005
161053844,132422615,2005
38605964,162868488,2005
498062160,162868488,2005
139430543,162868488,2005
109932532,162868488,2005
191881200,162868488,2005
337188621,162868488,2005
174648894,229990166,2005
311299147,162868488,2005
386022054,127761674,2005
116918488,162868488,2005
117782736,142392216,2005
431297731,142392216,2005
65729118,142392216,2005
9767595,162868488,2005
263302195,229990166,2005
337188621,229990166,2005
72262342,162868488,2005
230151882,162868488,2005
138770792,162868488,2005
454200470,253683639,2005
230151882,244309745,2005
244309745,162868488,2005
440271684,162868488,2005
182730626,162868488,2005
378109028,162868488,2005
423863046,83010765,2005
14547443,162868488,2005
364211520,416971705,2005
276977437,162868488,2005
339796743,191881200,2005
423863046,191881200,2005
339796743,271414979,2005
83010765,191881200,2005
307713597,311299147,2005
139430543,311299147,2005
462530853,138770792,2005
144652791,179036691,2005
116918488,179036691,2005
191881200,179036691,2005
457053526,162868488,2005
29080652,179036691,2005
127543494,179036691,2005
36071267,162868488,2005
138770792,179036691,2005
346783076,162868488,2005
256895682,179036691,2005
435285933,162868488,2005
109932532,223843948,2005
462530853,191881200,2005
127543494,191881200,2005
423863046,179036691,2005
116918488,191881200,2005
9767595,475614907,2005
174648894,162868488,2005
34483063,162868488,2005
117782736,162868488,2005
435300419,162868488,2005
309767545,162868488,2005
364211520,133788709,2005
230151882,253683639,2005
387820451,162868488,2005
444077139,133788709,2005
311299147,253683639,2005
337188621,253683639,2005
153992454,253683639,2005
137463264,148017976,2005
127543494,475614907,2005
395119370,133788709,2005
87808389,162868488,2005
137463264,162868488,2005
230882357,162868488,2005
32540522,160052308,2005
153992454,160052308,2005
139430543,16557297,2005
94940736,162868488,2005
311299147,16557297,2005
339796743,475614907,2005
134622816,162868488,2005
346783076,16557297,2005
307713597,475614907,2005
449632815,162868488,2005
311299147,475614907,2005
144652791,191881200,2005
34483063,415612371,2005
431297731,162868488,2005
368924431,162868488,2005
407860164,415612371,2005
395119370,251758081,2005
109932532,251758081,2005
339796743,10767500,2005
314884549,415612371,2005
143697626,162868488,2005
65729118,162868488,2005
196350528,162868488,2005
39074466,162868488,2005
110847875,162868488,2005
29080652,388778961,2005
387820451,127543494,2005
83010765,162868488,2005
462530853,251758081,2005
370651275,162868488,2005
459051510,416008650,2005
100444724,415612371,2005
454200470,162868488,2005
309767545,277734549,2005
230151882,277734549,2005
265232452,251758081,2005
397345330,450169800,2005
263302195,162868488,2005
444077139,251758081,2005
265232452,162868488,2005
356431350,60206152,2005
198615634,162868488,2005
234990467,162868488,2005
314700152,162868488,2005
134622816,251758081,2005
356431350,162868488,2005
185021166,162868488,2005
198615634,251758081,2005
314884549,162868488,2005
431297731,277734549,2005
