paper_id,year
352699142,1993
47465484,1993
34702267,1993
39453343,1994
498094871,1994
470391866,1994
328968254,1994
360295978,1995
8777697,1995
458903138,1995
99188113,1995
213847386,1995
434422602,1995
220568902,1996
122289843,1996
498379872,1996
49421440,1996
205392586,1996
164116985,1996
453449746,1996
484167263,1996
176475532,1996
222208716,1996
77081912,1996
72511238,1996
248929776,1996
345013288,1996
340111630,1996
32961074,1996
133891149,1996
366330977,1996
349863505,1996
116964176,1996
224545958,1996
200688906,1996
369063801,1996
150259269,1996
147553182,1996
460930203,1996
423945403,1996
420339123,1996
118448001,1996
110883302,1996
362939997,1996
362343228,1996
256164411,1996
283583902,1996
263986323,1996
132709051,1996
232554601,1996
461925146,1996
442302577,1996
223726845,1996
258439772,1996
109033005,1996
36899220,1996
447327114,1997
253473987,1997
398447568,1997
24804113,1997
202597359,1997
464838513,1997
257328674,1997
232388115,1997
243261960,1997
454065988,1997
361004464,1997
177505509,1997
210110350,1997
215455078,1997
6733003,1997
246409507,1997
22040198,1997
69954791,1997
374887779,1997
205495982,1997
487335858,1997
377339143,1997
330527263,1997
439918479,1997
436484236,1997
489316341,1997
195312973,1997
346613302,1997
337735883,1997
396073309,1997
312558204,1997
71733046,1997
132782916,1997
259534545,1997
294241092,1997
166941991,1997
178289922,1997
228987997,1997
50559263,1997
73305078,1997
234825145,1997
61850410,1997
314278534,1997
366175505,1997
121813483,1997
269675828,1997
291331041,1997
129646424,1997
154514098,1997
166999009,1997
221131866,1997
126402941,1997
163276653,1997
29124363,1997
268184214,1997
36043794,1997
472531098,1997
23564665,1997
122287826,1997
40804050,1997
338651508,1997
102708810,1997
425501944,1997
349760667,1997
424513547,1997
326631262,1997
406588294,1997
51361663,1997
370024629,1997
474286120,1997
72998480,1997
328798815,1997
377349812,1997
244022541,1997
102358305,1997
400648106,1997
60953425,1997
217501959,1997
433154490,1997
188095010,1997
409252951,1997
462225226,1997
123427424,1997
121235661,1997
136399558,1997
336910237,1997
107472059,1997
312580973,1997
458031808,1997
24651815,1997
163781400,1997
220745794,1997
17233208,1997
151845893,1997
291083180,1997
350122433,1997
112911841,1997
120423107,1997
437700261,1997
29896694,1997
259644972,1997
442680067,1997
82071966,1997
33595674,1997
210343867,1997
392494289,1997
194602891,1997
306840848,1997
313334903,1997
73865666,1997
143569009,1997
143378918,1997
125885206,1997
129250983,1997
65519708,1997
306737196,1997
216332397,1997
460232776,1997
458316487,1997
430885898,1997
90173128,1997
353489411,1997
209676517,1997
327730389,1997
465437399,1997
225075520,1997
169650058,1997
4170253,1997
462831760,1997
162258171,1997
41819836,1997
480920112,1997
475320374,1997
158917603,1997
173404957,1997
306304375,1997
172601223,1997
413395130,1997
107284747,1997
30206422,1997
270109780,1997
270133853,1997
398638264,1997
418385863,1997
474045845,1997
338183773,1997
33409450,1997
330101924,1997
499003749,1997
168264828,1997
373523982,1997
282771106,1997
127594971,1997
355721033,1997
34273246,1997
475711571,1997
96370397,1997
493722472,1997
272635417,1997
221412206,1997
312153239,1997
202295511,1997
204633452,1997
114557453,1997
191959325,1997
388913481,1997
75657828,1997
152362183,1997
414255821,1997
494054434,1997
364044933,1997
465549436,1997
187101576,1997
380958096,1997
219730769,1997
479476718,1997
17150660,1997
261564227,1997
105077367,1997
291148371,1997
18461982,1997
212204082,1997
348252522,1997
73512325,1997
283886603,1997
46246922,1997
188357414,1997
315579907,1997
32196895,1997
478883223,1997
459386512,1997
435728759,1997
270034503,1997
38410895,1997
191514329,1997
204660148,1997
2153900,1997
144626235,1998
488810296,1998
179635162,1998
334840527,1998
285215352,1998
366658534,1998
428724027,1998
462660521,1998
433990187,1998
101489423,1998
415159727,1998
480471115,1998
186027065,1998
185859721,1998
59747446,1998
68677040,1998
232887095,1998
246324338,1998
100253480,1998
489009791,1998
108882059,1998
340731401,1998
403115021,1998
75879377,1998
94302705,1998
456046554,1998
284487501,1998
23435769,1998
464173955,1998
366858328,1998
28492049,1998
215101666,1998
310331571,1998
417432926,1998
34927427,1998
275758080,1998
177862132,1998
116144466,1998
162185979,1998
424704223,1998
319874033,1998
65840262,1998
420388183,1998
192965065,1998
48562159,1998
269855892,1998
265508387,1998
452608327,1998
30576746,1998
294342012,1998
342970869,1998
430452408,1998
118514487,1998
474887604,1998
210584585,1998
5198231,1998
279263134,1998
392485974,1998
174034952,1998
283219412,1998
283727533,1998
410135707,1998
437331823,1998
140070666,1998
332370409,1998
187651277,1998
218183983,1998
79928455,1998
131656133,1998
440438452,1998
33138555,1998
282630640,1998
38183346,1998
316791893,1998
225267793,1998
124104067,1998
381561402,1998
31673325,1998
386687958,1998
75083309,1998
204877782,1998
189563927,1998
443606758,1998
108248184,1998
247708272,1998
103954605,1998
133633043,1998
180686297,1998
67552876,1998
372501923,1998
103140090,1998
226637404,1998
489172218,1998
147512443,1998
314761673,1998
42176571,1998
300407453,1998
159951030,1998
299637529,1998
267384811,1998
411765126,1998
86667215,1998
14143218,1998
333025769,1998
336943825,1998
429004411,1998
161314246,1998
208830760,1998
222542985,1998
463673460,1998
317069876,1998
369135756,1998
446040777,1998
274316940,1998
334280122,1998
400091308,1998
152646597,1998
221795358,1998
456294713,1998
61315864,1998
141667269,1998
451982489,1998
316985141,1998
265073000,1998
410344767,1998
81176384,1998
262858636,1998
358999149,1998
295020870,1998
247885448,1998
429956995,1998
471787072,1998
8512432,1998
250358823,1998
446329497,1998
461277730,1998
20708051,1998
422822194,1998
110403766,1998
304642968,1998
149690771,1998
364363965,1998
468262585,1998
218020826,1998
405934366,1998
411000752,1998
110883838,1998
139797831,1998
418673500,1998
384012548,1998
63000306,1998
190336249,1998
392694642,1998
212265487,1998
306232771,1998
309237353,1998
200220433,1998
347113296,1998
368073608,1998
32868828,1998
366727676,1998
213892418,1998
211675502,1998
331136447,1998
210367404,1998
306248026,1998
387801066,1998
487103773,1998
66989107,1998
74661092,1998
485485572,1998
479673921,1998
52171451,1998
58871284,1998
73022307,1998
252535436,1998
334607803,1998
248020564,1998
145588890,1998
84078401,1998
478453203,1998
75886836,1998
138999357,1998
81723732,1998
414669814,1998
351193345,1998
147870224,1998
135686626,1998
379740534,1998
26223684,1998
433010147,1998
164488978,1998
444852954,1998
379096007,1998
122029704,1998
96943813,1998
73998421,1998
366713126,1998
14792972,1998
215868211,1998
435614799,1998
80777736,1998
301309246,1998
51911371,1998
211022076,1998
246746183,1998
414631919,1998
120664142,1998
158573388,1998
8953254,1998
307335300,1998
467483517,1998
56770683,1998
19607708,1998
213818987,1998
222618627,1998
219798342,1998
181611081,1998
363910302,1998
28099676,1998
33877551,1998
434269997,1998
152345972,1998
249416865,1998
378389822,1998
360873882,1998
225941046,1998
