paper_id,year
249021265,2002
324314648,2002
342222352,2002
256500874,2003
292127604,2003
43118606,2003
100482916,2003
470955746,2003
107484002,2003
80969980,2003
76228216,2003
425143911,2003
378086468,2003
169810652,2003
206148564,2003
417194512,2004
116649930,2004
410278626,2004
40670514,2004
449907327,2004
489392439,2004
366560743,2004
37582948,2005
475531595,2005
321334919,2005
184400975,2005
346413892,2005
170406849,2005
485404072,2005
30726371,2005
265232452,2005
284450605,2005
437073312,2005
187722925,2006
54579526,2006
415822912,2006
229278858,2006
22915154,2006
311277733,2006
156923901,2006
442056908,2006
153413349,2006
472271787,2006
380806097,2006
182286713,2006
405517980,2006
6503108,2006
133668078,2006
466435333,2006
62231005,2006
44883559,2006
268628240,2006
494121081,2006
498891431,2006
78914806,2007
412674740,2007
228258815,2007
116980390,2007
324794556,2007
70453900,2007
208183856,2007
63026691,2007
7041217,2007
47319557,2007
222943764,2007
403821360,2007
400573372,2007
156044005,2007
325430210,2007
487197787,2008
83584650,2008
223688399,2008
298166764,2008
271272968,2008
239912341,2008
377998627,2008
220548075,2008
50201930,2008
58253884,2008
52224514,2008
209503947,2008
75785300,2008
194079007,2008
77308119,2008
162172482,2008
216707410,2008
356317862,2008
480628773,2008
146586506,2008
361122609,2008
174658020,2009
264100920,2009
328334386,2009
409198274,2009
116995008,2009
223545523,2009
28705777,2009
126229111,2009
39169835,2009
171117956,2009
174550414,2009
205236704,2009
393965837,2009
364497503,2009
225821283,2009
403302142,2009
327179874,2009
24623389,2009
497750809,2009
419410138,2009
214496454,2010
123222283,2010
358260710,2010
356530927,2010
234807146,2010
72907544,2010
337931930,2010
189795249,2010
394414727,2010
264004803,2010
461178905,2010
124525206,2010
67114205,2010
318826913,2010
42148958,2010
56014695,2010
153806891,2010
411937192,2010
211391867,2010
396527282,2010
253845906,2010
91995346,2010
16297500,2010
89821840,2010
269185681,2011
117959507,2011
140668830,2011
320426270,2011
395817206,2011
95765064,2011
33604196,2011
161415595,2011
289949132,2011
247897396,2011
84962453,2011
369948154,2011
193123867,2011
226974402,2011
274564531,2011
157463796,2011
233168113,2011
181924775,2011
52442872,2011
68952468,2011
485994902,2011
424425344,2011
406048447,2011
368447759,2011
386692027,2011
8272550,2011
171744531,2011
419773965,2011
125425613,2011
375095482,2011
433541936,2011
50208858,2011
303037868,2011
234105514,2011
19311620,2011
310639786,2011
444580451,2011
335394086,2011
268199869,2011
451022020,2011
122205205,2011
368633933,2011
264475177,2011
403565735,2011
40772227,2011
168853192,2011
133199007,2012
453037929,2012
286439974,2012
37005565,2012
165427810,2012
282198943,2012
263819853,2012
119519068,2012
300354471,2012
69556547,2012
263701198,2012
345374331,2012
412919813,2012
163186096,2012
197051982,2012
240660123,2012
441768607,2012
4417797,2012
498509766,2012
246566184,2012
295543755,2012
298360063,2012
81775532,2012
196192702,2012
198392529,2012
404448090,2012
181973234,2012
45784568,2012
97658672,2012
386926641,2012
235575123,2012
59135303,2012
107385605,2012
140085893,2012
263203814,2012
499959362,2012
55380182,2012
302324556,2012
49674380,2012
13058235,2012
164281446,2012
147131897,2012
113353024,2012
99553601,2012
100843346,2012
193819553,2012
73476496,2012
265645171,2012
63746528,2012
436295182,2012
238455211,2012
4427808,2012
146385817,2012
90889745,2012
90704133,2012
351750103,2012
469836844,2012
2422435,2012
120495489,2012
233372760,2013
154787455,2013
404857813,2013
269710664,2013
45506296,2013
198763828,2013
208199829,2013
16878307,2013
252935754,2013
59420930,2013
167388842,2013
376511842,2013
384959095,2013
86481686,2013
261648911,2013
438804767,2013
479373008,2013
55465323,2013
466451676,2013
272589752,2013
145484108,2013
236764099,2013
56380133,2013
486302321,2013
111118667,2013
197576825,2013
101668270,2013
346921259,2013
391149719,2013
294439579,2013
499080144,2013
431389782,2013
205694501,2013
53010201,2013
368409198,2013
342452666,2013
469652800,2013
53679851,2013
491498231,2013
18964655,2013
480150573,2013
319322592,2013
421713215,2013
223312574,2013
441007559,2013
317799999,2013
74157623,2013
144387931,2013
262928647,2013
415925288,2013
274157267,2013
121175274,2013
390371529,2013
303198437,2013
119510028,2013
457859247,2013
