paper_id,reference_id,year
76228216,256500874,2003
378086468,249021265,2003
425143911,256500874,2003
206148564,256500874,2003
107484002,378086468,2003
378086468,256500874,2003
169810652,256500874,2003
249021265,256500874,2003
169810652,249021265,2003
80969980,256500874,2003
342222352,256500874,2003
43118606,256500874,2003
425143911,249021265,2003
324314648,256500874,2003
107484002,256500874,2003
470955746,256500874,2003
292127604,256500874,2003
100482916,378086468,2003
100482916,256500874,2003
417194512,249021265,2004
40670514,256500874,2004
40670514,249021265,2004
40670514,417194512,2004
116649930,256500874,2004
449907327,249021265,2004
410278626,256500874,2004
417194512,206148564,2004
40670514,378086468,2004
417194512,256500874,2004
449907327,417194512,2004
489392439,249021265,2004
417194512,378086468,2004
410278626,249021265,2004
449907327,256500874,2004
366560743,256500874,2004
489392439,378086468,2004
489392439,256500874,2004
489392439,100482916,2004
449907327,378086468,2004
184400975,116649930,2005
30726371,107484002,2005
184400975,107484002,2005
37582948,346413892,2005
346413892,249021265,2005
475531595,489392439,2005
475531595,40670514,2005
437073312,100482916,2005
475531595,256500874,2005
485404072,425143911,2005
30726371,206148564,2005
346413892,417194512,2005
265232452,321334919,2005
30726371,249021265,2005
30726371,417194512,2005
30726371,256500874,2005
485404072,417194512,2005
437073312,249021265,2005
170406849,256500874,2005
37582948,256500874,2005
475531595,249021265,2005
485404072,249021265,2005
437073312,107484002,2005
485404072,256500874,2005
437073312,256500874,2005
475531595,346413892,2005
346413892,256500874,2005
475531595,417194512,2005
284450605,256500874,2005
265232452,256500874,2005
184400975,256500874,2005
321334919,256500874,2005
311277733,40670514,2006
405517980,40670514,2006
405517980,489392439,2006
442056908,265232452,2006
405517980,256500874,2006
229278858,54579526,2006
182286713,265232452,2006
380806097,265232452,2006
62231005,249021265,2006
380806097,249021265,2006
62231005,116649930,2006
472271787,417194512,2006
472271787,256500874,2006
156923901,489392439,2006
380806097,116649930,2006
494121081,485404072,2006
62231005,378086468,2006
405517980,107484002,2006
6503108,40670514,2006
54579526,256500874,2006
494121081,425143911,2006
380806097,107484002,2006
405517980,475531595,2006
466435333,475531595,2006
229278858,256500874,2006
182286713,256500874,2006
380806097,256500874,2006
442056908,256500874,2006
156923901,256500874,2006
311277733,249021265,2006
311277733,256500874,2006
62231005,256500874,2006
466435333,256500874,2006
153413349,321334919,2006
133668078,256500874,2006
22915154,256500874,2006
44883559,256500874,2006
442056908,321334919,2006
466435333,22915154,2006
494121081,475531595,2006
153413349,256500874,2006
