reference_id,paper_id
62270017,46160929
62270017,438420345
62270017,307038076
62270017,17250228
62270017,22931638
62270017,15310271
62270017,204746068
62270017,279231264
62270017,249036823
62270017,326670857
62270017,11180416
62270017,119240444
62270017,344003713
62270017,115825778
62270017,485510498
62270017,491784109
62270017,32440118
62270017,137934279
62270017,262510470
62270017,372894162
62270017,307055523
62270017,196042466
62270017,26273608
62270017,12468080
62270017,497351970
62270017,108433038
62270017,43815963
62270017,226151447
62270017,342189550
62270017,116127290
62270017,323651129
62270017,127409400
62270017,470409706
62270017,246614312
62270017,18440885
62270017,289977930
62270017,276506308
62270017,470814669
62270017,161529586
62270017,436140606
62270017,305416215
62270017,79038774
62270017,54584207
62270017,288364175
62270017,304686536
62270017,418516257
62270017,137471922
62270017,221557807
62270017,9107739
62270017,75081068
62270017,263371844
62270017,83439970
62270017,148471009
62270017,274262700
62270017,437943831
62270017,334861046
62270017,6525399
62270017,418075798
62270017,83106762
62270017,480311476
62270017,330600931
62270017,426202321
62270017,132856365
62270017,234815067
62270017,180564950
62270017,39077149
62270017,233856910
62270017,134453495
62270017,57360748
62270017,350592898
62270017,426377895
62270017,337510021
62270017,458910109
62270017,55272977
62270017,873226
62270017,147330774
62270017,62092252
62270017,298958385
62270017,85542423
62270017,499066338
62270017,216910690
62270017,203858238
62270017,446618078
62270017,372114613
62270017,85795628
62270017,411330297
62270017,271766029
62270017,76534967
62270017,376757340
62270017,493466619
62270017,481798790
62270017,289458341
62270017,176368385
62270017,182269783
62270017,53824257
62270017,46748175
62270017,100440770
62270017,358785902
62270017,302380460
62270017,175082932
62270017,306492091
62270017,370634840
62270017,499725823
62270017,74775929
62270017,96430125
62270017,194318082
62270017,84252046
62270017,275793465
62270017,33432670
62270017,181536661
62270017,298473995
62270017,79608931
62270017,40545709
62270017,156772208
62270017,180581133
62270017,98576870
62270017,485112771
46160929,95652129
46160929,41974801
46160929,62793889
438420345,104600488
438420345,423575525
438420345,173796011
438420345,19426083
438420345,49098300
438420345,404871401
438420345,448187286
438420345,241620368
438420345,202816628
438420345,247065786
438420345,18565512
438420345,338298617
438420345,103633469
438420345,447587648
438420345,52121472
438420345,103092903
438420345,382646283
438420345,109895509
438420345,453907326
438420345,4339088
438420345,169344136
438420345,230661583
438420345,495472726
438420345,26584171
438420345,431893981
438420345,63584396
438420345,88762161
438420345,27953099
438420345,111915247
438420345,494732763
438420345,114571166
438420345,497221045
438420345,41148555
438420345,184386748
438420345,470463892
438420345,297573027
438420345,78222948
438420345,197915294
438420345,90814936
438420345,481270762
438420345,178610466
438420345,442569482
438420345,449133418
438420345,320849592
438420345,474742019
438420345,430262880
438420345,109778733
438420345,188436816
438420345,200140791
438420345,398133644
438420345,473651350
438420345,343493761
438420345,349601052
438420345,332574161
438420345,389275631
17250228,734734
17250228,365989708
17250228,320743674
17250228,185857680
17250228,462989051
17250228,31199752
17250228,238437310
17250228,169416406
22931638,430251461
22931638,382979680
22931638,401588683
22931638,100398622
22931638,264125514
22931638,407619703
22931638,402413554
423575525,159820714
1686056,343411250
1686056,491037503
1686056,196560312
1686056,261622842
1686056,50535911
1686056,105157019
173796011,119647191
19426083,1686056
19426083,26940645
19426083,486438774
19426083,413321272
19426083,82499921
19426083,88427527
19426083,394561020
19426083,423011151
19426083,238260190
19426083,347044690
19426083,214070459
19426083,272782169
19426083,285373400
49098300,220905331
49098300,242722419
49098300,90325716
49098300,190425097
49098300,289449437
49098300,30761666
49098300,403776698
49098300,333026252
49098300,178850335
49098300,242127702
49098300,407355464
49098300,274789481
49098300,37452878
49098300,260426517
49098300,324909913
49098300,157816860
49098300,374020020
49098300,224395700
49098300,162622884
49098300,38888339
404871401,103004246
404871401,193976667
404871401,99705876
15310271,468273834
15310271,437441253
15310271,35639250
15310271,109129956
15310271,350903395
15310271,408053210
15310271,383262956
15310271,343788306
15310271,174384826
220905331,321811317
220905331,94584771
382979680,389745111
343411250,433467296
247065786,415889732
247065786,406127392
247065786,378262073
247065786,195027476
247065786,7869985
247065786,260361615
247065786,275327732
247065786,348293984
247065786,342398493
247065786,24460021
247065786,468848170
18565512,245731670
18565512,228226755
18565512,426775018
26940645,498072852
433467296,33515478
433467296,260164070
433467296,198776173
433467296,70352292
433467296,121332995
433467296,256657308
433467296,470522013
433467296,444690383
433467296,96318052
433467296,264979071
433467296,388406027
486438774,414472967
486438774,411427185
486438774,443392119
486438774,301778816
486438774,83009783
486438774,418011489
486438774,222589287
486438774,91143349
486438774,139032609
486438774,450686363
486438774,191185224
486438774,447640346
486438774,301735050
486438774,132893149
486438774,209962537
486438774,460228457
486438774,188007550
486438774,306264391
486438774,262174896
486438774,246885032
486438774,21580910
486438774,126579362
486438774,421674262
486438774,119768253
486438774,359200072
486438774,134815348
486438774,138437517
486438774,20628743
486438774,58857904
486438774,157630980
304126725,286709223
326670857,285116312
326670857,26922011
326670857,490142027
82568038,227953955
82568038,261727410
82568038,224480798
82568038,394538800
82568038,113831911
82568038,273263981
82568038,67578009
82568038,11959215
245731670,410542785
245731670,355975549
245731670,212907317
414472967,407616852
414472967,238476179
414472967,201988060
414472967,213349987
414472967,124534146
414472967,483428609
305364187,304126725
103633469,129661624
103633469,130305595
103633469,129055260
103633469,86393083
11180416,261292469
11180416,301307299
11180416,399440152
358709897,450278722
358709897,159785092
358709897,281065594
358709897,154412587
378262073,159191256
378262073,471923711
378262073,160894819
447587648,64882936
447587648,41598602
447587648,386083587
447587648,477618476
447587648,33449212
447587648,65134975
447587648,5089263
447587648,476179136
52121472,130310758
52121472,76245012
52121472,183856033
52121472,428492677
52121472,37605254
250082582,230854019
250082582,75631207
195027476,407968086
365989708,432141894
365989708,22664872
193976667,117589088
206709624,459569469
242722419,9715123
242722419,487848398
242722419,391250597
242722419,241577358
242722419,181030929
242722419,424508583
242722419,469519044
242722419,373024130
415952830,455128346
415952830,220809175
415952830,400062340
415952830,208582427
415952830,460855979
382646283,151951230
382646283,328582383
382646283,420436746
382646283,83713175
382646283,431199598
382646283,121895843
382646283,220844354
382646283,119050922
382646283,484743463
382646283,199179121
382646283,474040442
485510498,7790696
485510498,43429885
485510498,166894899
7869985,180133235
7869985,138243017
7869985,39109053
7869985,82568038
7869985,305364187
7869985,358709897
7869985,226139279
7869985,415952830
7869985,112493979
7869985,498444071
7869985,370416709
7869985,21321213
7869985,395377617
7869985,494428471
7869985,300428885
7869985,95979332
7869985,100907717
7869985,440581410
7869985,305288490
7869985,411024715
7869985,120258829
7869985,89070343
7869985,441679223
7869985,82428232
7869985,448202907
7869985,391071435
7869985,398212343
7869985,383225214
7869985,438900476
7869985,1203858
7869985,399662220
7869985,354300232
7869985,79743729
7869985,67129251
7869985,118714664
7869985,223870872
7869985,146028723
7869985,301702134
7869985,38668070
7869985,261308848
7869985,172174969
7869985,53795334
7869985,317607399
7869985,352105837
7869985,174448517
7869985,451458000
7869985,89876035
7869985,451009429
7869985,481060051
7869985,48961486
7869985,498625023
7869985,33964643
7869985,212278374
7869985,164783183
7869985,120461313
