paper_id,reference_id,year
472711932,304674208,1983
469549269,474618947,1983
53088313,35049737,1983
466750273,176392498,1983
72173506,294324388,1983
72173506,137755233,1983
448568572,176392498,1983
53088313,176392498,1983
469549269,176392498,1983
466750273,442901066,1983
72173506,251281467,1983
72173506,176392498,1983
251161794,176392498,1983
472711932,176392498,1983
466750273,341935871,1983
72173506,311718225,1983
203366865,176392498,1983
72173506,463059762,1983
442901066,355144571,1984
102181439,341935871,1984
463059762,355144571,1984
12613917,355144571,1984
210258194,355144571,1984
175686635,355144571,1984
158761786,355144571,1984
72173506,355144571,1984
396990650,355144571,1984
448568572,355144571,1984
428952702,355144571,1984
102181439,355144571,1984
382601488,355144571,1984
466750273,355144571,1984
396990650,448568572,1984
355144571,176392498,1984
499607475,355144571,1984
472857745,448568572,1984
23159369,355144571,1984
182158599,355144571,1984
64487315,176392498,1984
65159874,355144571,1984
21712470,355144571,1984
251161794,355144571,1984
251281467,355144571,1984
472857745,176392498,1984
35049737,355144571,1984
149565076,355144571,1984
304674208,355144571,1984
419962800,355144571,1984
294324388,355144571,1984
72470603,355144571,1984
38187659,355144571,1984
311718225,355144571,1984
396990650,176392498,1984
478060927,355144571,1984
102181439,176392498,1984
341935871,355144571,1984
338851988,355144571,1984
368602869,475953185,1985
167540953,176392498,1985
167540953,341935871,1985
349850931,341935871,1985
167540953,210258194,1985
439284085,176392498,1985
59019903,311718225,1985
167540953,355144571,1985
349850931,355144571,1985
167540953,442901066,1985
368602869,442901066,1985
9472571,355144571,1985
308936699,176392498,1985
167540953,311718225,1985
9472571,176392498,1985
167540953,251281467,1985
338638497,176392498,1985
167540953,164990408,1985
167540953,23183925,1985
368602869,164990408,1985
59019903,463059762,1985
9472571,341935871,1985
308936699,137755233,1985
59019903,355144571,1985
338638497,474618947,1985
59019903,176392498,1985
368602869,474618947,1985
308936699,341935871,1985
368602869,341935871,1985
368602869,355144571,1985
349850931,474618947,1985
368602869,65159874,1985
167540953,428952702,1985
349850931,176392498,1985
167540953,474618947,1985
308936699,355144571,1985
9472571,474618947,1985
368602869,176392498,1985
167540953,65159874,1985
128710935,38187659,1986
75021664,176392498,1986
128710935,176392498,1986
16648157,355144571,1986
16648157,341935871,1986
447835290,176392498,1986
418462490,176392498,1986
278838156,176392498,1986
130455700,176392498,1986
138304169,176392498,1986
16648157,176392498,1986
130455700,474618947,1986
418462490,341935871,1986
128710935,474618947,1986
75021664,474618947,1986
50854934,167540953,1987
50854934,355144571,1987
6271141,176392498,1987
434823837,355144571,1987
50854934,251161794,1987
50854934,176392498,1987
50854934,474618947,1987
434823837,176392498,1987
409784356,355144571,1988
352147141,355144571,1988
352147141,176392498,1988
200368818,338851988,1988
409784356,176392498,1988
200368818,176392498,1988
200368818,355144571,1988
74034672,176392498,1988
74034672,355144571,1988
200368818,126544487,1989
56538118,176392498,1989
266889106,176392498,1989
407516717,176392498,1989
266889106,474618947,1989
126544487,355144571,1989
266889106,65159874,1989
245103461,176392498,1989
407516717,352147141,1989
407516717,355144571,1989
126544487,176392498,1989
56538118,355144571,1989
198213230,74034672,1990
241631808,341935871,1990
128276566,352147141,1990
241631808,176392498,1990
241631808,65159874,1990
198213230,176392498,1990
128276566,176392498,1990
324823460,176392498,1991
292936245,176392498,1991
292936245,355144571,1991
259724617,355144571,1991
242552620,176392498,1991
292936245,198213230,1991
259724617,176392498,1991
144524331,341935871,1992
410169838,176392498,1992
144524331,355144571,1992
441363077,176392498,1992
302444751,176392498,1992
144524331,176392498,1992
410169838,65159874,1992
347535990,176392498,1992
410169838,355144571,1992
4859822,176392498,1993
4859822,266889106,1993
397688268,176392498,1993
278829988,167540953,1993
334609343,176392498,1993
215209726,176392498,1993
4859822,474618947,1993
389692601,474618947,1993
455951961,176392498,1993
215209726,355144571,1993
278829988,341935871,1993
389692601,176392498,1993
326011442,176392498,1993
397688268,38187659,1993
215209726,407516717,1993
278829988,65159874,1993
278829988,176392498,1993
278829988,355144571,1993
225804150,50854934,1994
183259733,176392498,1994
183259733,355144571,1994
40594308,176392498,1994
67705148,176392498,1994
225804150,259724617,1994
225804150,176392498,1994
306768815,176392498,1995
150559169,176392498,1995
150559169,418462490,1995
150559169,355144571,1995
35040659,167540953,1996
4496795,102181439,1996
100139381,176392498,1996
319490677,334609343,1996
4496795,355144571,1996
4496795,341935871,1996
319490677,176392498,1996
145068918,176392498,1996
198516020,355144571,1996
145068918,355144571,1996
35040659,176392498,1996
279244605,176392498,1996
4496795,176392498,1996
198516020,176392498,1996
383363522,176392498,1996
279244605,355144571,1996
4496795,338851988,1996
475868085,176392498,1997
472031440,176392498,1997
110300679,176392498,1997
9429353,176392498,1998
435654623,176392498,1998
183572309,355144571,1998
212529239,38187659,1998
435654623,355144571,1998
404402519,355144571,1998
212529239,176392498,1998
183572309,176392498,1998
404402519,176392498,1998
212529239,397688268,1998
100887168,341935871,1999
471594426,176392498,1999
100887168,355144571,1999
147595024,176392498,1999
147595024,355144571,1999
100887168,176392498,1999
442769658,176392498,1999
73795519,176392498,1999
73795519,355144571,1999
356815333,176392498,1999
471594426,355144571,1999
73795519,341935871,1999
141968284,407516717,2000
141968284,302444751,2000
493984249,147595024,2000
396372281,407516717,2000
389321607,176392498,2000
110551478,176392498,2000
280015859,176392498,2000
493984249,176392498,2000
328478337,176392498,2000
141968284,176392498,2000
207898128,355144571,2000
207898128,176392498,2000
396372281,176392498,2000
141968284,355144571,2000
62388965,176392498,2000
110551478,442901066,2000
396372281,355144571,2000
38707866,176392498,2000
362514401,176392498,2000
38707866,355144571,2000
121939167,356227812,2001
287702767,341935871,2001
356227812,176392498,2001
287702767,176392498,2001
143028706,176392498,2001
295663948,176392498,2001
121939167,176392498,2001
155751021,176392498,2001
287702767,355144571,2001
377870542,176392498,2001
143028706,130455700,2001
389514602,176392498,2001
228146682,176392498,2001
356227812,389321607,2001
399034787,167540953,2001
389514602,355144571,2001
394904122,356227812,2001
155751021,341935871,2001
295663948,167540953,2001
399034787,176392498,2001
394904122,176392498,2001
109060453,176392498,2001
377870542,183572309,2001
121939167,155751021,2001
377870542,355144571,2001
155751021,355144571,2001
38707866,389514602,2001
275088847,355144571,2002
484941226,176392498,2002
59018283,176392498,2002
202816628,355144571,2002
371721616,356815333,2002
304444056,356227812,2002
351572831,389321607,2002
211376783,356227812,2002
351572831,356227812,2002
251050994,389321607,2002
251050994,356227812,2002
117080014,176392498,2002
59018283,355144571,2002
494449961,176392498,2002
371721616,355144571,2002
4915373,176392498,2002
202816628,176392498,2002
117080014,355144571,2002
93716501,176392498,2002
477795151,176392498,2002
125147594,176392498,2002
494449961,341935871,2002
211376783,176392498,2002
202816628,341935871,2002
488191903,355144571,2002
214692525,355144571,2002
78133758,355144571,2002
125147594,341935871,2002
93716501,341935871,2002
214692525,176392498,2002
2104641,176392498,2002
351572831,176392498,2002
84003346,176392498,2002
232202085,176392498,2002
251050994,176392498,2002
371721616,362514401,2002
93716501,355144571,2002
125147594,355144571,2002
232202085,356227812,2002
202816628,125147594,2002
371721616,389514602,2002
371721616,176392498,2002
275088847,176392498,2002
59018283,155751021,2002
371721616,155751021,2002
84003346,155751021,2002
351572831,155751021,2002
78133758,176392498,2002
86788160,176392498,2002
93716501,155751021,2002
371721616,407516717,2002
371721616,295663948,2002
477795151,155751021,2002
304444056,176392498,2002
251050994,389514602,2002
488191903,176392498,2002
117080014,155751021,2002
404365982,176392498,2003
151582811,59018283,2003
190135784,2104641,2003
193033235,59018283,2003
312588025,351572831,2003
331239565,356227812,2003
486121330,176392498,2003
247305190,176392498,2003
177862962,105788385,2003
52121472,341935871,2003
52121472,355144571,2003
202959545,176392498,2003
341085253,176392498,2003
9121401,176392498,2003
495132306,371721616,2003
457452640,176392498,2003
18856074,176392498,2003
105788385,176392498,2003
190135784,351572831,2003
319027072,355144571,2003
190135784,176392498,2003
193033235,359414309,2003
157505089,155751021,2003
312588025,356227812,2003
120288990,251050994,2003
151582811,93716501,2003
120288990,176392498,2003
151582811,355144571,2003
460826224,176392498,2003
357789475,176392498,2003
177862962,394904122,2003
312251668,176392498,2003
331239565,351572831,2003
190135784,371721616,2003
495404832,155751021,2003
190135784,93716501,2003
151582811,475953185,2003
157505089,176392498,2003
151582811,341935871,2003
9121401,355144571,2003
486121330,371721616,2003
151582811,295663948,2003
460826224,295663948,2003
331239565,295663948,2003
223629791,355144571,2003
193033235,151582811,2003
331239565,251050994,2003
151582811,2104641,2003
489380221,355144571,2003
105726638,176392498,2003
120288990,295663948,2003
151582811,362514401,2003
151582811,371721616,2003
312588025,176392498,2003
228008256,341085253,2003
460826224,362514401,2003
486121330,93716501,2003
327533451,176392498,2003
190135784,341935871,2003
457452640,356227812,2003
101850479,356227812,2003
157505089,351572831,2003
202959545,477795151,2003
18856074,355144571,2003
495404832,341935871,2003
151582811,176392498,2003
430380140,176392498,2003
460826224,93716501,2003
18856074,117080014,2003
359414309,176392498,2003
52121472,125147594,2003
495404832,176392498,2003
151582811,389514602,2003
228008256,176392498,2003
290423127,389321607,2003
359414309,155751021,2003
312251668,371721616,2003
341085253,477795151,2003
341085253,228008256,2003
486121330,442901066,2003
190135784,355144571,2003
429630719,176392498,2003
157505089,477795151,2003
242943719,389514602,2003
101850479,371721616,2003
331239565,120288990,2003
223629791,176392498,2003
312588025,120288990,2003
495132306,176392498,2003
290423127,176392498,2003
120288990,356227812,2003
359414309,355144571,2003
193033235,176392498,2003
329243276,157505089,2003
331239565,176392498,2003
489380221,176392498,2003
157505089,389514602,2003
151582811,155751021,2003
151582811,486121330,2003
177862962,176392498,2003
193033235,355144571,2003
190135784,155751021,2003
179557319,176392498,2003
251050994,120288990,2003
242943719,176392498,2003
105726638,477795151,2003
123203720,176392498,2003
52121472,176392498,2003
177862962,207898128,2003
242943719,355144571,2003
157505089,371721616,2003
167639475,151582811,2003
151582811,351572831,2003
18856074,155751021,2003
151582811,84003346,2003
129089322,176392498,2003
359414309,389514602,2003
79024205,355144571,2003
46262641,355144571,2003
167639475,176392498,2003
202959545,355144571,2003
312251668,155751021,2003
228008256,477795151,2003
177862962,477795151,2003
457452640,155751021,2003
319027072,176392498,2003
101850479,176392498,2003
193033235,371721616,2003
79024205,176392498,2003
495404832,355144571,2003
329243276,176392498,2003
79024205,242943719,2003
193033235,190135784,2003
46262641,176392498,2003
46262641,389321607,2003
37727652,176392498,2004
93588418,176392498,2004
437130901,176392498,2004
452670657,190135784,2004
39888370,176392498,2004
31401456,176392498,2004
443256509,123203720,2004
215316397,151582811,2004
380082924,251050994,2004
328784661,151582811,2004
424636138,176392498,2004
102791268,190135784,2004
472576984,151582811,2004
31401456,355144571,2004
235689904,176392498,2004
145723374,151582811,2004
251049594,355144571,2004
32948137,176392498,2004
231647843,251050994,2004
92568870,176392498,2004
397818555,176392498,2004
489269135,275043104,2004
489269135,356227812,2004
375824331,155751021,2004
189512133,442901066,2004
476205716,176392498,2004
79894569,176392498,2004
169722336,251050994,2004
105326391,176392498,2004
123203720,443256509,2004
26213043,355144571,2004
75165314,123203720,2004
159681597,155751021,2004
137379149,176392498,2004
251049594,155751021,2004
151273850,120288990,2004
285674385,155751021,2004
248737875,242943719,2004
489269135,155751021,2004
31401456,9472571,2004
215316397,176392498,2004
379202189,356815333,2004
189512133,176392498,2004
354237658,62388965,2004
393444486,356227812,2004
169722336,242943719,2004
37727652,155751021,2004
474921876,176392498,2004
412735112,176392498,2004
281748228,176392498,2004
215316397,155751021,2004
220276905,176392498,2004
384673515,176392498,2004
472576984,105326391,2004
31401456,474618947,2004
159681597,355144571,2004
37727652,356227812,2004
476205716,356227812,2004
135280249,176392498,2004
151273850,356227812,2004
137379149,355144571,2004
472576984,176392498,2004
169722336,356227812,2004
229958630,176392498,2004
397818555,232202085,2004
289222047,357789475,2004
145723374,176392498,2004
120089830,176392498,2004
231647843,242943719,2004
355927057,362514401,2004
393444486,248737875,2004
476205716,248737875,2004
42742762,248737875,2004
262373349,155751021,2004
458075852,151582811,2004
309151299,248737875,2004
28155992,176392498,2004
231647843,248737875,2004
472576984,362514401,2004
168090109,248737875,2004
354237658,176392498,2004
135280249,151582811,2004
427130022,176392498,2004
379202189,176392498,2004
26213043,248737875,2004
288613879,151582811,2004
298674494,176392498,2004
328784661,176392498,2004
168090109,176392498,2004
354237658,121984055,2004
384256508,151582811,2004
137379149,475868085,2004
50068529,176392498,2004
355927057,460826224,2004
349238732,475868085,2004
193033235,248737875,2004
285674385,176392498,2004
489269135,151582811,2004
46878182,176392498,2004
340576531,59018283,2004
231647843,359414309,2004
354237658,362514401,2004
159681597,176392498,2004
427130022,151582811,2004
215316397,371721616,2004
452670657,176392498,2004
338852506,355144571,2004
288613879,176392498,2004
231647843,355144571,2004
340576531,477795151,2004
355927057,151582811,2004
275043104,176392498,2004
374785365,384256508,2004
151582811,340576531,2004
251049594,176392498,2004
302715549,151582811,2004
302715549,176392498,2004
384256508,340576531,2004
129089322,340576531,2004
222483627,176392498,2004
193033235,393444486,2004
437130901,355144571,2004
380082924,176392498,2004
103002203,176392498,2004
363204001,176392498,2004
231647843,169722336,2004
355927057,176392498,2004
42742762,309151299,2004
393444486,176392498,2004
268563512,176392498,2004
374785365,151582811,2004
340209758,176392498,2004
37942023,176392498,2004
262373349,477795151,2004
471822382,93716501,2004
39888370,399034787,2004
476205716,312588025,2004
42742762,312588025,2004
102791268,93716501,2004
375824331,176392498,2004
450709993,151582811,2004
151273850,176392498,2004
367846578,176392498,2004
102791268,355144571,2004
169722336,394904122,2004
423777131,176392498,2004
231647843,389514602,2004
90108896,151582811,2004
231647843,37727652,2004
489269135,176392498,2004
169722336,389514602,2004
168090109,37727652,2004
437130901,151582811,2004
26213043,389514602,2004
418763094,176392498,2004
309151299,389514602,2004
384256508,176392498,2004
168090109,151582811,2004
42742762,389514602,2004
248737875,389514602,2004
393444486,389514602,2004
471822382,176392498,2004
489269135,486121330,2004
90108896,176392498,2004
472576984,355144571,2004
472576984,389321607,2004
349238732,141968284,2004
169722336,389321607,2004
475837545,176392498,2004
248737875,176392498,2004
220276905,151582811,2004
103002203,167540953,2004
37727652,389321607,2004
476205716,389321607,2004
367846578,151582811,2004
375824331,151582811,2004
37942023,486121330,2004
472576984,371721616,2004
250681859,176392498,2004
90108896,389514602,2004
68622516,176392498,2004
137379149,141968284,2004
340576531,151582811,2004
380082924,331239565,2004
102791268,151582811,2004
262373349,37727652,2004
338852506,151582811,2004
169722336,176392498,2004
464491276,176392498,2004
37942023,105326391,2004
193033235,309151299,2004
90108896,351572831,2004
309151299,371721616,2004
169722336,351572831,2004
151273850,351572831,2004
275043104,371721616,2004
476205716,351572831,2004
248737875,371721616,2004
75165314,176392498,2004
108668815,176392498,2004
393444486,351572831,2004
229958630,371721616,2004
458971965,176392498,2004
105326391,371721616,2004
349238732,176392498,2004
450709993,176392498,2004
288613879,93716501,2004
262373349,371721616,2004
340209758,341935871,2004
458075852,176392498,2004
355927057,371721616,2004
289222047,176392498,2004
31401456,65159874,2004
251049594,371721616,2004
355927057,355144571,2004
275043104,151582811,2004
374785365,176392498,2004
102791268,155751021,2004
384256508,371721616,2004
489269135,371721616,2004
26213043,176392498,2004
102791268,351572831,2004
435864048,176392498,2004
288613879,371721616,2004
338852506,176392498,2004
318113829,176392498,2004
363204001,355144571,2004
328784661,371721616,2004
231647843,351572831,2004
56645354,176392498,2004
102791268,176392498,2004
231647843,176392498,2004
349238732,407516717,2004
472576984,155751021,2004
381455657,176392498,2004
437130901,341935871,2004
151273850,295663948,2004
102791268,341935871,2004
489269135,477795151,2004
42742762,176392498,2004
137379149,407516717,2004
375824331,355144571,2004
262373349,176392498,2004
137379149,302444751,2004
340576531,176392498,2004
443256509,176392498,2004
262373349,93716501,2004
231647843,42742762,2004
468635224,176392498,2004
159681597,341935871,2004
275043104,477795151,2004
451163368,176392498,2004
435864048,295663948,2004
367846578,371721616,2004
340576531,371721616,2004
275043104,101850479,2004
472576984,341935871,2004
309151299,176392498,2004
285674385,35049737,2004
155865528,176392498,2005
15972409,355144571,2005
364555616,486121330,2005
395259823,355144571,2005
488107132,176392498,2005
348512628,108668815,2005
282944930,486121330,2005
63042495,176392498,2005
134754328,108668815,2005
7712713,477795151,2005
258464191,477795151,2005
37056660,489269135,2005
7712713,489269135,2005
240453291,108668815,2005
77457897,494449961,2005
328395740,475953185,2005
388558394,477795151,2005
388558394,489269135,2005
15972409,176392498,2005
388558394,356227812,2005
406054925,477795151,2005
384800675,176392498,2005
388558394,475837545,2005
399582390,106149905,2005
200778592,475953185,2005
399609101,477795151,2005
155370303,176392498,2005
355155760,176392498,2005
160816561,176392498,2005
445061246,176392498,2005
338574028,477795151,2005
91143349,486314329,2005
431787963,477795151,2005
399609101,486121330,2005
333581071,475953185,2005
56835681,176392498,2005
382618341,117080014,2005
63042495,443256509,2005
416963426,176392498,2005
399582390,176392498,2005
69754822,371721616,2005
181912409,93716501,2005
399609101,371721616,2005
400064483,176392498,2005
279389811,176392498,2005
56835681,399582390,2005
271638469,399582390,2005
364555616,399582390,2005
175078102,371721616,2005
348512628,176392498,2005
328395740,176392498,2005
470480108,371721616,2005
74479340,176392498,2005
353012599,394904122,2005
494275072,176392498,2005
29523785,371721616,2005
399144939,407516717,2005
353012599,371721616,2005
399582390,93716501,2005
7712713,371721616,2005
489564504,371721616,2005
435167313,371721616,2005
6100567,176392498,2005
155370303,371721616,2005
221908273,176392498,2005
388558394,176392498,2005
328395740,371721616,2005
288965374,176392498,2005
70745411,102791268,2005
429567795,371721616,2005
474609412,371721616,2005
498420595,371721616,2005
431787963,93716501,2005
448580928,389514602,2005
213052356,389514602,2005
127663116,176392498,2005
70745411,389514602,2005
328395740,389514602,2005
338611423,389514602,2005
93259650,389514602,2005
137910488,389321607,2005
191026340,389321607,2005
329357068,389321607,2005
189939747,176392498,2005
29523785,389514602,2005
103072433,176392498,2005
368221447,389321607,2005
175078102,93716501,2005
317988571,389321607,2005
474609412,176392498,2005
338611423,176392498,2005
12421987,388558394,2005
91143349,176392498,2005
271638469,176392498,2005
56622465,176392498,2005
475837545,388558394,2005
392007618,176392498,2005
178778822,384256508,2005
93259650,394904122,2005
274880035,384256508,2005
221908273,384256508,2005
269091817,176392498,2005
97999675,176392498,2005
333168332,176392498,2005
384800675,135280249,2005
355155760,102791268,2005
388558394,371721616,2005
175078102,458075852,2005
240453291,176392498,2005
70745411,359414309,2005
137898391,359414309,2005
134754328,102791268,2005
397256796,176392498,2005
328395740,359414309,2005
185651104,176392498,2005
461506558,176392498,2005
149603516,84003346,2005
200778592,84003346,2005
124516783,461506558,2005
29523785,84003346,2005
444266063,84003346,2005
258464191,362514401,2005
12421987,464491276,2005
70745411,176392498,2005
276400353,176392498,2005
104671065,356815333,2005
124516783,176392498,2005
448580928,120288990,2005
213052356,120288990,2005
368221447,176392498,2005
317988571,176392498,2005
384800675,84003346,2005
77457897,176392498,2005
37056660,176392498,2005
379202189,104671065,2005
317988571,105326391,2005
282944930,105326391,2005
100606868,120288990,2005
137898391,176392498,2005
45041647,362514401,2005
338574028,457452640,2005
334108309,176392498,2005
317988571,371721616,2005
288965374,435167313,2005
91143349,435654623,2005
93259650,176392498,2005
216659095,176392498,2005
346914170,442901066,2005
392007618,443256509,2005
333168332,443256509,2005
488185280,176392498,2005
103072433,443256509,2005
329357068,368221447,2005
257573809,176392498,2005
461506558,443256509,2005
338574028,176392498,2005
222431684,443256509,2005
222431684,123203720,2005
399582390,364555616,2005
333581071,176392498,2005
183492014,123203720,2005
175078102,102791268,2005
63042495,123203720,2005
56835681,364555616,2005
333168332,123203720,2005
392007618,123203720,2005
149603516,362514401,2005
175078102,362514401,2005
397486345,176392498,2005
394554,176392498,2005
29523785,362514401,2005
200320316,176392498,2005
353471472,176392498,2005
377972024,176392498,2005
267540625,176392498,2005
364555616,176392498,2005
317988571,328395740,2005
338611423,328395740,2005
155865528,37727652,2005
288965374,328395740,2005
26213043,328395740,2005
267319559,37727652,2005
399609101,151582811,2005
309151299,328395740,2005
248737875,328395740,2005
79024205,328395740,2005
474443052,37727652,2005
474443052,151582811,2005
29523785,176392498,2005
448580928,328395740,2005
96200524,176392498,2005
149603516,151582811,2005
198146565,176392498,2005
42742762,328395740,2005
37056660,321844898,2005
69754822,151582811,2005
458925782,176392498,2005
178778822,176392498,2005
137910488,290423127,2005
394554,35049737,2005
54899467,176392498,2005
189939747,295663948,2005
45041647,35049737,2005
469135845,295663948,2005
104671065,176392498,2005
175078102,295663948,2005
348662722,295663948,2005
218366147,328395740,2005
100606868,295663948,2005
470480108,176392498,2005
338611423,309151299,2005
498420595,151582811,2005
106149905,151582811,2005
329357068,176392498,2005
218366147,176392498,2005
196550281,176392498,2005
256771582,151582811,2005
429567795,176392498,2005
129350582,176392498,2005
472576984,328395740,2005
299673456,355144571,2005
395725992,176392498,2005
489564504,151582811,2005
288248436,151582811,2005
338574028,341935871,2005
267319559,151582811,2005
368123044,341935871,2005
7712713,176392498,2005
221579601,176392498,2005
353012599,341935871,2005
395725992,341935871,2005
321844898,176392498,2005
258464191,45041647,2005
364555616,341935871,2005
268563512,45041647,2005
45041647,151582811,2005
191026340,341935871,2005
377972024,151582811,2005
435167313,151582811,2005
395259823,341935871,2005
12421987,176392498,2005
15972409,341935871,2005
29523785,341935871,2005
435167313,288965374,2005
7712713,151582811,2005
321844898,151582811,2005
222431684,176392498,2005
175078102,151582811,2005
429567795,328784661,2005
29523785,329357068,2005
406054925,176392498,2005
353012599,176392498,2005
470480108,151582811,2005
429567795,151582811,2005
364555616,151582811,2005
56835681,341935871,2005
29523785,151582811,2005
451722219,176392498,2005
368123044,176392498,2005
469135845,176392498,2005
181912409,176392498,2005
75208438,176392498,2005
341357587,176392498,2005
274880035,340576531,2005
207404885,340576531,2005
149603516,341085253,2005
96200524,151582811,2005
45041647,285674385,2005
37056660,285674385,2005
338574028,285674385,2005
395725992,155751021,2005
399609101,190135784,2005
353012599,155751021,2005
56835681,198516020,2005
498420595,176392498,2005
364555616,198516020,2005
256771582,198516020,2005
106149905,176392498,2005
93259650,200320316,2005
355155760,190135784,2005
218366147,200320316,2005
388558394,7712713,2005
444266063,155751021,2005
5024470,176392498,2005
45041647,155751021,2005
137910488,176392498,2005
435167313,155751021,2005
256771582,176392498,2005
299673456,176392498,2005
431787963,176392498,2005
12421987,200320316,2005
258464191,155751021,2005
29523785,155751021,2005
175078102,155751021,2005
267319559,155865528,2005
15972409,155751021,2005
474443052,155865528,2005
262834940,176392498,2005
395259823,176392498,2005
12421987,167540953,2005
155865528,168090109,2005
267319559,168090109,2005
37056660,2104641,2005
399144939,176392498,2005
364555616,168090109,2005
12421987,168090109,2005
5024470,155751021,2005
377972024,2104641,2005
431787963,155751021,2005
134754328,176392498,2005
69754822,155751021,2005
399609101,155751021,2005
155370303,175686635,2005
382618341,155751021,2005
474443052,168090109,2005
207404885,151582811,2005
12421987,218366147,2005
274880035,221908273,2005
191026340,242943719,2005
328395740,248737875,2005
200778592,176392498,2005
446830757,176392498,2005
155865528,248737875,2005
29523785,248737875,2005
189939747,251050994,2005
213052356,251050994,2005
330643790,176392498,2005
382618341,176392498,2005
348662722,251050994,2005
175078102,176392498,2005
218366147,262373349,2005
155865528,267319559,2005
93259650,275043104,2005
37056660,275043104,2005
7712713,275043104,2005
330643790,275043104,2005
399582390,279244605,2005
466498677,282944930,2005
15972409,151582811,2005
69754822,176392498,2005
317988571,155751021,2005
397256796,155751021,2005
489438284,176392498,2005
207404885,222483627,2005
100606868,176392498,2005
348662722,176392498,2005
399609101,176392498,2005
93259650,231647843,2005
338574028,155751021,2005
488185280,155751021,2005
474443052,176392498,2005
364555616,242943719,2005
333581071,232202085,2005
196550281,232202085,2005
191026340,176392498,2005
271638469,155751021,2005
149603516,176392498,2005
474609412,155751021,2005
346914170,176392498,2005
338611423,242943719,2005
70745411,242943719,2005
93259650,155751021,2005
328395740,155751021,2005
183492014,176392498,2005
155370303,486121330,2005
271638469,151582811,2005
56835681,151582811,2005
267319559,176392498,2005
489438284,63042495,2005
445061246,151582811,2005
488107132,355144571,2005
74479340,151582811,2005
279389811,151582811,2005
45041647,176392498,2005
213052356,355144571,2005
155865528,151582811,2005
328395740,355144571,2005
269091817,151582811,2005
368123044,355144571,2005
443256509,63042495,2005
222431684,63042495,2005
489269135,353012599,2005
288248436,176392498,2005
285116312,52121472,2005
397256796,151582811,2005
353012599,355144571,2005
395725992,355144571,2005
103072433,63042495,2005
75208438,355144571,2005
274880035,176392498,2005
448580928,176392498,2005
56835681,355144571,2005
333581071,151582811,2005
189285691,176392498,2005
444266063,176392498,2005
213052356,176392498,2005
185651104,151582811,2005
97999675,355144571,2005
399582390,355144571,2005
276712588,176392498,2005
276400353,151582811,2005
258464191,176392498,2005
400064483,355144571,2005
93259650,151582811,2005
317988571,151582811,2005
37056660,151582811,2005
131251520,176392498,2005
93259650,355144571,2005
207404885,176392498,2005
285116312,355144571,2005
285116312,176392498,2005
269091817,355144571,2005
288965374,151582811,2005
155370303,151582811,2005
148318618,176392498,2005
96200524,355144571,2005
29523785,355144571,2005
338574028,151582811,2005
274880035,151582811,2005
155370303,355144571,2005
474609412,151582811,2005
200778592,355144571,2005
45041647,62388965,2005
338574028,355144571,2005
346914170,355144571,2005
435926001,176392498,2005
397486345,355144571,2005
263684254,176392498,2005
489564504,176392498,2005
129350582,355144571,2005
213052356,351572831,2005
333581071,62388965,2005
274880035,351572831,2005
399582390,151582811,2005
175078102,355144571,2005
207404885,351572831,2005
435167313,176392498,2005
