paper_id,year
199411215,1995
264408155,1995
472306210,1996
313578175,1997
468073851,1997
177783593,1997
469276472,1997
220480370,1998
290893108,1998
54504597,1998
179672873,1998
218432317,1998
35941880,1998
351944045,1998
300149829,1998
268548040,1998
48519291,1999
103273038,1999
130773533,1999
336559297,1999
120995206,1999
141293282,1999
355017237,1999
455039503,1999
35981493,1999
479991445,1999
496657403,1999
85810658,1999
142332067,2000
137641090,2000
83078961,2000
81179231,2000
152359236,2000
409917419,2000
68451442,2000
75093574,2000
146204827,2000
473245921,2000
126026966,2000
1250279,2000
463363586,2000
319930874,2000
336419945,2000
70128234,2000
194161970,2000
33814350,2000
398585809,2000
222149482,2000
57110712,2001
487907441,2001
472826140,2001
223729149,2001
189096259,2001
280278063,2001
60196519,2001
1597539,2001
248348241,2001
178665199,2001
211404007,2001
443176985,2001
9954106,2001
143713884,2001
318348702,2001
307926145,2001
289575831,2001
89110828,2001
305403140,2001
278437905,2001
215921964,2001
349032048,2002
40757519,2002
298186843,2002
5358957,2002
293512240,2002
104009459,2002
17731028,2002
34288746,2002
97334706,2002
341419673,2002
248562369,2002
76257977,2002
317813337,2002
399852152,2002
178314547,2002
191388234,2002
178722831,2002
9506106,2002
67166214,2002
287667636,2002
348961617,2002
117816897,2002
121317763,2002
97196411,2002
499507699,2002
483425013,2002
222894919,2002
153238980,2002
436451458,2002
491503041,2002
8538452,2002
312002464,2002
324434927,2002
240984699,2002
484359358,2002
353258203,2002
50085827,2002
236671205,2002
111599672,2002
170862186,2002
421195281,2002
42923759,2002
251433307,2002
168363235,2002
34562427,2002
159771442,2002
311633676,2002
270473890,2002
206768402,2002
356398275,2002
141212666,2002
490657884,2002
442311495,2002
463051114,2002
387746244,2002
263596644,2002
38041347,2002
264533114,2002
204205436,2002
53698949,2002
15967500,2002
323604861,2002
70567210,2002
70573928,2002
39142577,2002
6411408,2002
230799565,2002
409977713,2002
426316959,2002
338238269,2002
284022086,2002
75058378,2002
283570789,2002
159140947,2002
441234801,2002
453197272,2003
267357376,2003
288581553,2003
410751696,2003
329939169,2003
442122531,2003
419880913,2003
419290849,2003
193281163,2003
255563864,2003
478263525,2003
469981770,2003
152532829,2003
195371222,2003
102447163,2003
147602912,2003
316762292,2003
224457071,2003
93191382,2003
88908450,2003
314125973,2003
76901439,2003
145583323,2003
416563525,2003
152680462,2003
216411828,2003
346128624,2003
497000975,2003
4814437,2003
52688325,2003
78779617,2003
183965150,2003
417392235,2003
61447100,2003
29765877,2003
290748698,2003
123266458,2003
218079027,2003
189966861,2003
494874653,2003
57105387,2003
478478133,2003
15749214,2003
243054140,2003
146146052,2003
56217354,2003
305833203,2003
27390394,2003
99441219,2003
110875389,2003
439605410,2003
89504132,2003
377104596,2003
7275112,2003
461658305,2003
286241500,2003
193359538,2003
4695059,2003
227959458,2003
188409209,2003
79283686,2003
348225888,2003
257710258,2003
194352937,2003
69655155,2003
25604002,2003
261046951,2003
24205616,2003
390840948,2003
354531480,2003
381390032,2003
144662000,2003
20444621,2003
400935798,2003
235231644,2003
293992521,2003
417843430,2003
381663757,2003
186665741,2003
341582456,2003
94411499,2003
437855743,2003
169246723,2003
193063845,2003
158174149,2003
213583680,2003
192014121,2003
259605105,2003
454064414,2003
269351273,2003
486126607,2003
340698901,2003
135758770,2003
358960399,2003
92795331,2003
226814989,2003
35015480,2003
96160039,2003
420258450,2003
180489162,2003
341162480,2003
491825762,2003
414987906,2003
489938304,2003
207688141,2003
309372107,2003
445340709,2003
280519010,2003
479038030,2004
374054179,2004
306072464,2004
171922887,2004
483935489,2004
327404671,2004
335102420,2004
422741442,2004
15731166,2004
499663494,2004
21191436,2004
212018510,2004
429486645,2004
499679745,2004
164982460,2004
184091940,2004
109641552,2004
42916541,2004
451546068,2004
