paper_id,year
372720438,2013
6084254,2013
18964655,2013
164872045,2013
237816199,2013
399477673,2013
35459386,2013
320669880,2013
192137852,2013
346921259,2013
3172689,2013
40966658,2013
16878307,2013
59420930,2013
173890311,2013
415925288,2013
316327699,2013
135713629,2013
212840845,2013
175506451,2013
189561423,2013
196798873,2013
474531446,2013
338230581,2013
219171867,2013
18116067,2013
257387666,2013
478418683,2013
126986251,2013
387557198,2014
417513154,2014
137627545,2014
466041119,2014
123098093,2014
136653966,2014
167632477,2014
286461160,2014
458653373,2014
142234401,2014
462737947,2014
256923838,2014
271345470,2014
195512605,2014
24850365,2014
475925568,2014
223979360,2014
59450438,2014
71242767,2014
365039170,2014
494050020,2014
167490674,2014
365441906,2014
435110741,2014
143436779,2014
383020485,2014
372712947,2014
118212029,2014
379687731,2014
344243735,2014
257288671,2014
263070963,2014
325084516,2014
79671442,2014
117520537,2014
375818008,2014
153056531,2014
89731484,2014
426183726,2014
487668159,2014
363474492,2014
301969017,2014
318691798,2014
219160791,2014
371230307,2014
313165497,2014
444597501,2014
59238637,2014
406391554,2014
198167927,2014
347931576,2014
369002650,2014
548416,2014
89183411,2014
96235953,2014
493885805,2014
400046591,2014
74969624,2014
206673415,2014
268046788,2014
139431508,2014
92304756,2014
479360422,2014
205527320,2014
323431444,2014
105191096,2014
437944255,2014
223180428,2014
390399535,2014
178884257,2014
149869103,2014
267621974,2014
272585564,2014
170954652,2014
427786968,2014
9997996,2014
357363485,2014
297569821,2014
385068751,2014
69151489,2014
346785350,2014
403444838,2014
410146948,2014
102197089,2014
410273063,2014
419423983,2014
403800079,2014
322194560,2014
2941510,2014
476364117,2014
395712148,2014
22725049,2014
247126233,2014
488458520,2014
232254779,2014
36695120,2014
441009322,2014
455063752,2014
19469482,2014
119677542,2014
307425862,2014
179216500,2014
305342333,2014
273686459,2014
332060328,2014
459707506,2014
331638473,2014
133369675,2014
490662304,2014
391817733,2014
367748069,2014
255271260,2014
195498278,2014
132156667,2014
322658330,2014
196352013,2014
21489367,2014
5223165,2014
351200257,2014
492279596,2014
314625654,2014
195876242,2014
87219984,2014
388117573,2014
227994730,2014
367085620,2014
243894581,2014
303091561,2014
69629106,2014
177369348,2014
485818596,2014
457034418,2014
302634146,2014
128463688,2014
14759073,2014
238955681,2014
286321802,2014
376677530,2014
37331702,2014
189295907,2014
421862297,2014
161258158,2014
15806749,2014
342591311,2014
343282079,2014
380420615,2014
395303447,2014
390912601,2014
356843952,2014
69883011,2014
186098022,2014
57695632,2014
341581207,2014
452234462,2014
156022202,2014
1856769,2014
5308632,2014
424121679,2014
248996808,2014
345052770,2014
69725491,2014
60436940,2014
419975680,2014
93573843,2014
369976102,2014
159889797,2014
485466592,2014
150242545,2014
161868730,2014
179810777,2014
443261189,2014
106009944,2014
344461466,2014
473213582,2014
261223262,2014
178512876,2014
42947159,2014
408076879,2014
298914763,2014
453484829,2014
218182954,2014
256138173,2014
491048538,2014
191519706,2014
141459003,2014
167356991,2014
285086861,2014
66417802,2014
69128076,2014
32213147,2014
280006365,2014
238260963,2014
361582007,2014
389053715,2014
47371450,2014
343012862,2014
176253556,2014
257557180,2014
46200918,2014
484673140,2014
261308307,2014
243773027,2014
53621143,2014
174994363,2014
374197850,2014
150637764,2014
41742958,2014
48389018,2014
414897056,2014
207191292,2014
38395386,2014
435086913,2014
97057191,2014
5888849,2014
426396411,2014
461168906,2014
261793554,2014
493786656,2014
409184506,2014
197685100,2014
222803680,2014
127902665,2014
381152091,2014
53452573,2014
128853300,2014
313010238,2014
24965660,2014
164559873,2014
199335287,2014
135203533,2014
21152545,2014
196273956,2014
99383180,2014
277578112,2014
381590608,2014
368770547,2014
273515453,2014
248331166,2014
88151533,2014
459509913,2014
177842184,2014
382970317,2014
242940233,2014
217825459,2014
93328024,2014
419064060,2014
195803901,2014
132254576,2014
215339670,2014
36897394,2014
389605647,2014
366665799,2014
339876904,2014
19810196,2014
167337911,2014
273621258,2014
308758574,2014
31068231,2014
489852234,2014
7166296,2014
353339045,2014
49675822,2014
487541535,2014
410283602,2014
40854809,2014
9932803,2015
48248386,2015
183487301,2015
309505387,2015
236769262,2015
370870600,2015
293372507,2015
383859028,2015
13789513,2015
112550068,2015
195817069,2015
347202402,2015
337664703,2015
265341352,2015
14573776,2015
38664061,2015
143501720,2015
334009509,2015
392576955,2015
121942445,2015
31929880,2015
481237844,2015
465500541,2015
44728237,2015
408115689,2015
55640420,2015
277338689,2015
145076859,2015
444645208,2015
317306345,2015
345598811,2015
26643784,2015
93020842,2015
62287975,2015
98549781,2015
42489346,2015
384050195,2015
411439699,2015
267798727,2015
459233407,2015
450898685,2015
251452516,2015
6115870,2015
459236897,2015
118849812,2015
19430938,2015
10770812,2015
439604841,2015
102378698,2015
84803635,2015
212486766,2015
436681321,2015
77558281,2015
318536677,2015
203950399,2015
10495627,2015
33135115,2015
175662420,2015
376201742,2015
482463376,2015
95047320,2015
287576709,2015
164748663,2015
184403876,2015
134578336,2015
67144526,2015
480897784,2015
258002311,2015
69674382,2015
358155103,2015
398947336,2015
89410137,2015
497410694,2015
197583843,2015
190296055,2015
139517998,2015
190220660,2015
314230243,2015
107834592,2015
365446864,2015
298090705,2015
475497155,2015
317603986,2015
308912599,2015
299630637,2015
297347263,2015
495873171,2015
102264861,2015
30928699,2015
53827329,2015
155333830,2015
287482802,2015
209340744,2015
288700039,2015
293346267,2015
44123074,2015
4623926,2015
86065460,2015
409567851,2015
259837988,2015
390605549,2015
497472727,2015
173728732,2015
189613985,2015
7455297,2015
409519914,2015
355549693,2015
88806461,2015
76712945,2015
74798763,2015
39397973,2015
123168719,2015
289670238,2015
95135597,2015
424780501,2015
347225952,2015
127686027,2015
3270351,2015
466743446,2015
171274091,2015
219850233,2015
127046811,2015
