paper_id,year
229288872,2001
252528843,2001
23590592,2001
339386592,2001
493440689,2001
344180001,2001
312500894,2001
408152775,2002
15843361,2002
365453755,2002
136886481,2002
278420423,2002
373218734,2002
138216268,2002
74143921,2002
405781605,2002
311610700,2002
483153650,2002
242439550,2002
29344127,2002
439381611,2002
143247581,2002
154536158,2002
208583726,2002
343411250,2002
119039261,2002
425663115,2002
142710301,2002
241620368,2002
103699473,2002
348025898,2002
75261935,2003
382646283,2003
162204617,2003
485510498,2003
75583273,2003
25177454,2003
380947345,2003
312568363,2003
68683820,2003
209922701,2003
46456102,2003
197895631,2003
476948841,2003
330257769,2003
35907311,2003
168270639,2003
347529437,2003
348729730,2003
185067492,2003
184551769,2003
61909285,2003
62840616,2003
65174728,2003
348311639,2003
450339020,2003
159719579,2003
80367649,2003
278086424,2003
113272246,2003
112686404,2003
1163065,2003
273600668,2003
130626267,2003
409834676,2003
100010609,2003
155547606,2003
137805113,2003
434330001,2003
437351109,2003
138550952,2003
440554804,2003
11755432,2003
394978928,2003
297063178,2003
444344294,2003
140390286,2003
380106236,2004
445772051,2004
129552928,2004
410340127,2004
411427185,2004
414135739,2004
196560312,2004
464937024,2004
106232211,2004
464963931,2004
152857318,2004
424569489,2004
448527825,2004
418771286,2004
203705705,2004
333129652,2004
44629956,2004
159300192,2004
77794437,2004
120258829,2004
190612261,2004
430659233,2004
102210605,2004
379795343,2004
454807563,2004
379074619,2004
69297042,2004
376734448,2004
141561598,2004
374133487,2004
89666858,2004
441830315,2004
138478812,2004
148756612,2004
405993393,2004
433135387,2004
382042029,2004
175459783,2004
460566272,2004
406232688,2004
408439245,2004
420849071,2004
353325473,2004
333083844,2004
420817400,2004
287950529,2004
15092895,2004
235742461,2004
12370578,2004
12043840,2004
260044839,2004
482573512,2004
226391152,2004
226151447,2004
260733192,2004
7790696,2004
268470241,2004
245852372,2004
6432332,2004
331116992,2004
16085927,2004
21673255,2004
241374751,2004
39621556,2004
241455058,2004
488920344,2004
312516759,2004
39696771,2004
26636803,2004
397410589,2005
397675670,2005
398212343,2005
148836622,2005
303991449,2005
381701682,2005
17595689,2005
151663358,2005
251060128,2005
380373354,2005
147461590,2005
156678763,2005
389484404,2005
303666062,2005
387336400,2005
391548033,2005
471923711,2005
243065212,2005
450237406,2005
445010338,2005
488717634,2005
