paper_id,reference_id,year
252528843,344180001,2001
229288872,312500894,2001
229288872,344180001,2001
339386592,344180001,2001
312500894,344180001,2001
493440689,344180001,2001
23590592,344180001,2001
242439550,229288872,2002
252528843,15843361,2002
425663115,229288872,2002
311610700,344180001,2002
74143921,493440689,2002
373218734,493440689,2002
439381611,312500894,2002
365453755,344180001,2002
74143921,312500894,2002
143247581,344180001,2002
242439550,312500894,2002
408152775,339386592,2002
142710301,344180001,2002
405781605,229288872,2002
483153650,344180001,2002
425663115,312500894,2002
242439550,344180001,2002
278420423,344180001,2002
439381611,229288872,2002
348025898,344180001,2002
138216268,344180001,2002
408152775,344180001,2002
15843361,344180001,2002
29344127,229288872,2002
425663115,344180001,2002
208583726,344180001,2002
74143921,344180001,2002
493440689,15843361,2002
241620368,344180001,2002
405781605,344180001,2002
439381611,344180001,2002
343411250,344180001,2002
119039261,344180001,2002
154536158,344180001,2002
343411250,229288872,2002
29344127,344180001,2002
373218734,344180001,2002
103699473,344180001,2002
29344127,312500894,2002
136886481,344180001,2002
162204617,485510498,2003
434330001,15843361,2003
11755432,344180001,2003
137805113,344180001,2003
297063178,15843361,2003
155547606,344180001,2003
1163065,344180001,2003
25177454,312500894,2003
273600668,46456102,2003
278086424,344180001,2003
25177454,229288872,2003
440554804,344180001,2003
61909285,344180001,2003
61909285,373218734,2003
61909285,312500894,2003
140390286,344180001,2003
348729730,344180001,2003
62840616,344180001,2003
112686404,344180001,2003
208583726,75583273,2003
409834676,344180001,2003
61909285,46456102,2003
394978928,312500894,2003
209922701,229288872,2003
159719579,312500894,2003
348729730,168270639,2003
297063178,168270639,2003
80367649,46456102,2003
62840616,229288872,2003
162204617,344180001,2003
62840616,168270639,2003
437351109,344180001,2003
140390286,312500894,2003
348311639,344180001,2003
159719579,344180001,2003
209922701,344180001,2003
62840616,434330001,2003
68683820,344180001,2003
68683820,138550952,2003
35907311,344180001,2003
75583273,344180001,2003
330257769,185067492,2003
476948841,344180001,2003
80367649,344180001,2003
185067492,344180001,2003
394978928,229288872,2003
113272246,344180001,2003
437351109,373218734,2003
138550952,15843361,2003
25177454,68683820,2003
168270639,344180001,2003
312568363,344180001,2003
138550952,344180001,2003
1163065,119039261,2003
444344294,344180001,2003
11755432,373218734,2003
437351109,493440689,2003
273600668,344180001,2003
330257769,493440689,2003
312568363,312500894,2003
185067492,493440689,2003
155547606,229288872,2003
46456102,373218734,2003
348311639,348025898,2003
68683820,23590592,2003
348311639,343411250,2003
382646283,344180001,2003
450339020,344180001,2003
25177454,344180001,2003
347529437,344180001,2003
100010609,344180001,2003
394978928,242439550,2003
68683820,373218734,2003
312568363,339386592,2003
394978928,344180001,2003
75261935,229288872,2003
80367649,373218734,2003
1163065,485510498,2003
197895631,344180001,2003
297063178,344180001,2003
434330001,344180001,2003
485510498,344180001,2003
184551769,344180001,2003
100010609,229288872,2003
